Cenário experimental com 3 camadas: Skin_Segmentation_CV_D4-D3

Padrão>> 1 - Calculado: 0.132001642, Desejado: 0.0, Erro: 0.008712217
Padrão>> 101 - Calculado: 0.248387825, Desejado: 0.0, Erro: 0.030848256
Padrão>> 102 - Calculado: 0.143261193, Desejado: 0.0, Erro: 0.010261885
Padrão>> 103 - Calculado: 0.222904044, Desejado: 0.0, Erro: 0.024843106
Padrão>> 104 - Calculado: 0.978382404, Desejado: 1.0, Erro: 0.000233660
Padrão>> 105 - Calculado: 0.961109604, Desejado: 1.0, Erro: 0.000756231
Padrão>> 106 - Calculado: 0.418311999, Desejado: 1.0, Erro: 0.169180466
Padrão>> 107 - Calculado: 0.310803273, Desejado: 0.0, Erro: 0.048299337
Padrão>> 108 - Calculado: 0.211607051, Desejado: 0.0, Erro: 0.022388772
Padrão>> 109 - Calculado: 0.124183900, Desejado: 0.0, Erro: 0.007710820
Padrão>> 110 - Calculado: 0.813510793, Desejado: 1.0, Erro: 0.017389112
Padrão>> 111 - Calculado: 0.985109180, Desejado: 1.0, Erro: 0.000110868
Padrão>> 112 - Calculado: 0.969439140, Desejado: 1.0, Erro: 0.000466983
Padrão>> 113 - Calculado: 0.971524380, Desejado: 1.0, Erro: 0.000405430
Padrão>> 114 - Calculado: 0.151765311, Desejado: 0.0, Erro: 0.011516355
Padrão>> 115 - Calculado: 0.945495341, Desejado: 1.0, Erro: 0.001485379
Padrão>> 116 - Calculado: 0.109913032, Desejado: 0.0, Erro: 0.006040437
Padrão>> 117 - Calculado: 0.413962144, Desejado: 0.0, Erro: 0.085682329
Padrão>> 118 - Calculado: 0.253566656, Desejado: 0.0, Erro: 0.032148025
Padrão>> 119 - Calculado: 0.236190116, Desejado: 0.0, Erro: 0.027892885
Padrão>> 120 - Calculado: 0.166178898, Desejado: 0.0, Erro: 0.013807713
Padrão>> 121 - Calculado: 0.227412419, Desejado: 1.0, Erro: 0.298445785
Padrão>> 122 - Calculado: 0.944079225, Desejado: 1.0, Erro: 0.001563567
Padrão>> 123 - Calculado: 0.613335995, Desejado: 1.0, Erro: 0.074754526
Padrão>> 124 - Calculado: 0.351152303, Desejado: 0.0, Erro: 0.061653970
Padrão>> 125 - Calculado: 0.132263569, Desejado: 0.0, Erro: 0.008746826
Padrão>> 126 - Calculado: 0.229557976, Desejado: 0.0, Erro: 0.026348432
Padrão>> 127 - Calculado: 0.129123790, Desejado: 1.0, Erro: 0.379212686
Padrão>> 128 - Calculado: 0.996043105, Desejado: 1.0, Erro: 0.000007829
Padrão>> 129 - Calculado: 0.136960992, Desejado: 0.0, Erro: 0.009379157
Padrão>> 130 - Calculado: 0.132211296, Desejado: 0.0, Erro: 0.008739913
Padrão>> 131 - Calculado: 0.984220781, Desejado: 1.0, Erro: 0.000124492
Padrão>> 132 - Calculado: 0.995762330, Desejado: 1.0, Erro: 0.000008979
Padrão>> 133 - Calculado: 0.984491700, Desejado: 1.0, Erro: 0.000120254
Padrão>> 134 - Calculado: 0.184847266, Desejado: 0.0, Erro: 0.017084256
Padrão>> 135 - Calculado: 0.951563856, Desejado: 1.0, Erro: 0.001173030
Padrão>> 136 - Calculado: 0.980568510, Desejado: 1.0, Erro: 0.000188791
Padrão>> 137 - Calculado: 0.098612033, Desejado: 0.0, Erro: 0.004862167
Padrão>> 138 - Calculado: 0.209658171, Desejado: 0.0, Erro: 0.021978274
Padrão>> 139 - Calculado: 0.445417465, Desejado: 0.0, Erro: 0.099198359
Padrão>> 140 - Calculado: 0.221477983, Desejado: 0.0, Erro: 0.024526248
Padrão>> 141 - Calculado: 0.889618852, Desejado: 1.0, Erro: 0.006091999
Padrão>> 142 - Calculado: 0.131171375, Desejado: 1.0, Erro: 0.377431590
Padrão>> 143 - Calculado: 0.142268956, Desejado: 0.0, Erro: 0.010120228
Padrão>> 144 - Calculado: 0.851812051, Desejado: 1.0, Erro: 0.010979834
Padrão>> 145 - Calculado: 0.154490148, Desejado: 0.0, Erro: 0.011933603
Padrão>> 146 - Calculado: 0.945964093, Desejado: 1.0, Erro: 0.001459940
Padrão>> 147 - Calculado: 0.250777189, Desejado: 0.0, Erro: 0.031444599
Padrão>> 148 - Calculado: 0.125178138, Desejado: 0.0, Erro: 0.007834783
Padrão>> 149 - Calculado: 0.619784699, Desejado: 1.0, Erro: 0.072281837
Padrão>> 150 - Calculado: 0.224280707, Desejado: 0.0, Erro: 0.025150918
Padrão>> 151 - Calculado: 0.218850113, Desejado: 0.0, Erro: 0.023947686
Padrão>> 152 - Calculado: 0.100619708, Desejado: 1.0, Erro: 0.404442455
Padrão>> 153 - Calculado: 0.272903280, Desejado: 0.0, Erro: 0.037238100
Padrão>> 154 - Calculado: 0.121834260, Desejado: 0.0, Erro: 0.007421793
Padrão>> 155 - Calculado: 0.229623481, Desejado: 0.0, Erro: 0.026363472
Padrão>> 156 - Calculado: 0.126661997, Desejado: 0.0, Erro: 0.008021631
Padrão>> 157 - Calculado: 0.851628759, Desejado: 1.0, Erro: 0.011007013
Padrão>> 158 - Calculado: 0.920153492, Desejado: 1.0, Erro: 0.003187732
Padrão>> 159 - Calculado: 0.092664400, Desejado: 1.0, Erro: 0.411628945
Padrão>> 160 - Calculado: 0.162655960, Desejado: 0.0, Erro: 0.013228481
Padrão>> 161 - Calculado: 0.985497589, Desejado: 1.0, Erro: 0.000105160
Padrão>> 162 - Calculado: 0.339524238, Desejado: 0.0, Erro: 0.057638354
Padrão>> 163 - Calculado: 0.181529085, Desejado: 0.0, Erro: 0.016476404
Padrão>> 164 - Calculado: 0.990911746, Desejado: 1.0, Erro: 0.000041298
Padrão>> 165 - Calculado: 0.970122496, Desejado: 1.0, Erro: 0.000446333
Padrão>> 166 - Calculado: 0.177842535, Desejado: 0.0, Erro: 0.015813984
Padrão>> 167 - Calculado: 0.192335022, Desejado: 1.0, Erro: 0.326161359
Padrão>> 168 - Calculado: 0.732143908, Desejado: 1.0, Erro: 0.035873443
Padrão>> 169 - Calculado: 0.242259206, Desejado: 0.0, Erro: 0.029344761
Padrão>> 170 - Calculado: 0.216067181, Desejado: 0.0, Erro: 0.023342513
Padrão>> 171 - Calculado: 0.986528212, Desejado: 1.0, Erro: 0.000090745
Padrão>> 172 - Calculado: 0.146447984, Desejado: 0.0, Erro: 0.010723506
Padrão>> 173 - Calculado: 0.176685648, Desejado: 0.0, Erro: 0.015608909
Padrão>> 174 - Calculado: 0.966679333, Desejado: 1.0, Erro: 0.000555133
Padrão>> 175 - Calculado: 0.095978229, Desejado: 1.0, Erro: 0.408627681
Padrão>> 176 - Calculado: 0.923839568, Desejado: 1.0, Erro: 0.002900206
Padrão>> 177 - Calculado: 0.137026639, Desejado: 0.0, Erro: 0.009388150
Padrão>> 178 - Calculado: 0.155800291, Desejado: 0.0, Erro: 0.012136865
Padrão>> 179 - Calculado: 0.143755462, Desejado: 0.0, Erro: 0.010332816
Padrão>> 180 - Calculado: 0.137224789, Desejado: 1.0, Erro: 0.372190532
Padrão>> 181 - Calculado: 0.914404217, Desejado: 1.0, Erro: 0.003663319
Padrão>> 182 - Calculado: 0.113522512, Desejado: 0.0, Erro: 0.006443680
Padrão>> 183 - Calculado: 0.974583119, Desejado: 1.0, Erro: 0.000323009
Padrão>> 184 - Calculado: 0.203955736, Desejado: 0.0, Erro: 0.020798971
Padrão>> 185 - Calculado: 0.918490860, Desejado: 1.0, Erro: 0.003321870
Padrão>> 186 - Calculado: 0.467097319, Desejado: 1.0, Erro: 0.141992634
Padrão>> 187 - Calculado: 0.976165506, Desejado: 1.0, Erro: 0.000284042
Padrão>> 188 - Calculado: 0.913044683, Desejado: 1.0, Erro: 0.003780614
Padrão>> 189 - Calculado: 0.170639892, Desejado: 0.0, Erro: 0.014558986
Padrão>> 190 - Calculado: 0.988193544, Desejado: 1.0, Erro: 0.000069696
Padrão>> 191 - Calculado: 0.230772323, Desejado: 0.0, Erro: 0.026627933
Padrão>> 192 - Calculado: 0.110859497, Desejado: 1.0, Erro: 0.395285417
Padrão>> 193 - Calculado: 0.099601753, Desejado: 1.0, Erro: 0.405358502
Padrão>> 194 - Calculado: 0.911888826, Desejado: 1.0, Erro: 0.003881789
Padrão>> 195 - Calculado: 0.993884131, Desejado: 1.0, Erro: 0.000018702
Padrão>> 196 - Calculado: 0.989405382, Desejado: 1.0, Erro: 0.000056123
Padrão>> 197 - Calculado: 0.885892161, Desejado: 1.0, Erro: 0.006510299
Padrão>> 198 - Calculado: 0.159064223, Desejado: 0.0, Erro: 0.012650714
Padrão>> 199 - Calculado: 0.298147507, Desejado: 0.0, Erro: 0.044445968
Padrão>> 200 - Calculado: 0.996878994, Desejado: 1.0, Erro: 0.000004870
Padrão>> 201 - Calculado: 0.144577286, Desejado: 0.0, Erro: 0.010451296
Padrão>> 202 - Calculado: 0.190328778, Desejado: 0.0, Erro: 0.018112522
Padrão>> 203 - Calculado: 0.229728475, Desejado: 0.0, Erro: 0.026387586
Padrão>> 204 - Calculado: 0.154325916, Desejado: 0.0, Erro: 0.011908244
Padrão>> 205 - Calculado: 0.213999726, Desejado: 0.0, Erro: 0.022897941
Padrão>> 206 - Calculado: 0.964947155, Desejado: 1.0, Erro: 0.000614351
Padrão>> 207 - Calculado: 0.928046238, Desejado: 1.0, Erro: 0.002588672
Padrão>> 208 - Calculado: 0.203296261, Desejado: 0.0, Erro: 0.020664685
Padrão>> 209 - Calculado: 0.219507750, Desejado: 0.0, Erro: 0.024091826
Padrão>> 210 - Calculado: 0.994374770, Desejado: 1.0, Erro: 0.000015822
Padrão>> 211 - Calculado: 0.113107129, Desejado: 0.0, Erro: 0.006396611
Padrão>> 212 - Calculado: 0.910027329, Desejado: 1.0, Erro: 0.004047541
Padrão>> 213 - Calculado: 0.962048854, Desejado: 1.0, Erro: 0.000720145
Padrão>> 214 - Calculado: 0.158633281, Desejado: 0.0, Erro: 0.012582259
Padrão>> 215 - Calculado: 0.114896322, Desejado: 0.0, Erro: 0.006600582
Padrão>> 216 - Calculado: 0.995569246, Desejado: 1.0, Erro: 0.000009816
Padrão>> 217 - Calculado: 0.975999077, Desejado: 1.0, Erro: 0.000288022
Padrão>> 218 - Calculado: 0.159330381, Desejado: 0.0, Erro: 0.012693085
Padrão>> 219 - Calculado: 0.135634244, Desejado: 1.0, Erro: 0.373564080
Padrão>> 220 - Calculado: 0.954272937, Desejado: 1.0, Erro: 0.001045482
Padrão>> 221 - Calculado: 0.128224530, Desejado: 1.0, Erro: 0.379996235
Padrão>> 222 - Calculado: 0.994783654, Desejado: 1.0, Erro: 0.000013605
Padrão>> 223 - Calculado: 0.104463454, Desejado: 0.0, Erro: 0.005456307
Padrão>> 224 - Calculado: 0.189474570, Desejado: 0.0, Erro: 0.017950306
Padrão>> 225 - Calculado: 0.995018841, Desejado: 1.0, Erro: 0.000012406
Padrão>> 226 - Calculado: 0.237332912, Desejado: 0.0, Erro: 0.028163456
Padrão>> 227 - Calculado: 0.996921732, Desejado: 1.0, Erro: 0.000004738
Padrão>> 228 - Calculado: 0.961632180, Desejado: 1.0, Erro: 0.000736045
Padrão>> 229 - Calculado: 0.218516802, Desejado: 0.0, Erro: 0.023874796
Padrão>> 230 - Calculado: 0.994914201, Desejado: 1.0, Erro: 0.000012933
Padrão>> 231 - Calculado: 0.897707691, Desejado: 1.0, Erro: 0.005231858
Padrão>> 232 - Calculado: 0.943276010, Desejado: 1.0, Erro: 0.001608806
Padrão>> 233 - Calculado: 0.438466575, Desejado: 0.0, Erro: 0.096126469
Padrão>> 234 - Calculado: 0.885220468, Desejado: 1.0, Erro: 0.006587170
Padrão>> 235 - Calculado: 0.114554114, Desejado: 0.0, Erro: 0.006561323
Padrão>> 236 - Calculado: 0.988039085, Desejado: 1.0, Erro: 0.000071532
Padrão>> 237 - Calculado: 0.930928464, Desejado: 1.0, Erro: 0.002385439
Padrão>> 238 - Calculado: 0.116634113, Desejado: 1.0, Erro: 0.390167645
Padrão>> 239 - Calculado: 0.099541303, Desejado: 1.0, Erro: 0.405412932
Padrão>> 240 - Calculado: 0.978307170, Desejado: 1.0, Erro: 0.000235289
Padrão>> 241 - Calculado: 0.951859418, Desejado: 1.0, Erro: 0.001158758
Padrão>> 242 - Calculado: 0.187145662, Desejado: 0.0, Erro: 0.017511749
Padrão>> 243 - Calculado: 0.152205258, Desejado: 0.0, Erro: 0.011583220
Padrão>> 244 - Calculado: 0.500334263, Desejado: 0.0, Erro: 0.125167188
Padrão>> 245 - Calculado: 0.279742410, Desejado: 0.0, Erro: 0.039127908
Padrão>> 246 - Calculado: 0.994935601, Desejado: 1.0, Erro: 0.000012824
Padrão>> 247 - Calculado: 0.126636278, Desejado: 1.0, Erro: 0.381382096
Padrão>> 248 - Calculado: 0.509141258, Desejado: 0.0, Erro: 0.129612410
Padrão>> 249 - Calculado: 0.215903928, Desejado: 0.0, Erro: 0.023307253
Padrão>> 250 - Calculado: 0.193622554, Desejado: 0.0, Erro: 0.018744847
Padrão>> 251 - Calculado: 0.825137699, Desejado: 1.0, Erro: 0.015288412
Padrão>> 252 - Calculado: 0.154391112, Desejado: 0.0, Erro: 0.011918308
Padrão>> 253 - Calculado: 0.081272749, Desejado: 1.0, Erro: 0.422029881
Padrão>> 254 - Calculado: 0.996792061, Desejado: 1.0, Erro: 0.000005145
Padrão>> 255 - Calculado: 0.247749825, Desejado: 0.0, Erro: 0.030689988
Padrão>> 256 - Calculado: 0.991749251, Desejado: 1.0, Erro: 0.000034037
Padrão>> 257 - Calculado: 0.160582954, Desejado: 0.0, Erro: 0.012893443
Padrão>> 258 - Calculado: 0.977130249, Desejado: 1.0, Erro: 0.000261513
Padrão>> 259 - Calculado: 0.126905038, Desejado: 0.0, Erro: 0.008052444
Padrão>> 260 - Calculado: 0.122376654, Desejado: 1.0, Erro: 0.385111369
Padrão>> 261 - Calculado: 0.994958235, Desejado: 1.0, Erro: 0.000012710
Padrão>> 262 - Calculado: 0.081527112, Desejado: 1.0, Erro: 0.421796223
Padrão>> 263 - Calculado: 0.163680471, Desejado: 0.0, Erro: 0.013395648
Padrão>> 264 - Calculado: 0.154776754, Desejado: 0.0, Erro: 0.011977922
Padrão>> 265 - Calculado: 0.911143376, Desejado: 1.0, Erro: 0.003947750
Padrão>> 266 - Calculado: 0.824757972, Desejado: 1.0, Erro: 0.015354884
Padrão>> 267 - Calculado: 0.891065602, Desejado: 1.0, Erro: 0.005933352
Padrão>> 268 - Calculado: 0.197721323, Desejado: 0.0, Erro: 0.019546861
Padrão>> 269 - Calculado: 0.827073418, Desejado: 1.0, Erro: 0.014951801
Padrão>> 270 - Calculado: 0.943195128, Desejado: 1.0, Erro: 0.001613397
Padrão>> 271 - Calculado: 0.221870396, Desejado: 0.0, Erro: 0.024613236
Padrão>> 272 - Calculado: 0.969087868, Desejado: 1.0, Erro: 0.000477780
Padrão>> 273 - Calculado: 0.167668379, Desejado: 0.0, Erro: 0.014056343
Padrão>> 274 - Calculado: 0.145890798, Desejado: 0.0, Erro: 0.010642062
Padrão>> 275 - Calculado: 0.127599228, Desejado: 0.0, Erro: 0.008140781
Padrão>> 276 - Calculado: 0.995516718, Desejado: 1.0, Erro: 0.000010050
Padrão>> 277 - Calculado: 0.301322471, Desejado: 1.0, Erro: 0.244075145
Padrão>> 278 - Calculado: 0.134386983, Desejado: 0.0, Erro: 0.009029931
Padrão>> 279 - Calculado: 0.523098063, Desejado: 1.0, Erro: 0.113717729
Padrão>> 280 - Calculado: 0.105363012, Desejado: 0.0, Erro: 0.005550682
Padrão>> 281 - Calculado: 0.111414762, Desejado: 1.0, Erro: 0.394791862
Padrão>> 282 - Calculado: 0.938393130, Desejado: 1.0, Erro: 0.001897703
Padrão>> 283 - Calculado: 0.915479400, Desejado: 1.0, Erro: 0.003571866
Padrão>> 284 - Calculado: 0.131114683, Desejado: 0.0, Erro: 0.008595530
Padrão>> 285 - Calculado: 0.212213265, Desejado: 0.0, Erro: 0.022517235
Padrão>> 286 - Calculado: 0.210075257, Desejado: 1.0, Erro: 0.311990550
Padrão>> 287 - Calculado: 0.141508433, Desejado: 0.0, Erro: 0.010012318
Padrão>> 288 - Calculado: 0.147879964, Desejado: 0.0, Erro: 0.010934242
Padrão>> 289 - Calculado: 0.178046843, Desejado: 1.0, Erro: 0.337803496
Padrão>> 290 - Calculado: 0.155334706, Desejado: 0.0, Erro: 0.012064435
Padrão>> 291 - Calculado: 0.185490906, Desejado: 0.0, Erro: 0.017203438
Padrão>> 292 - Calculado: 0.693286852, Desejado: 1.0, Erro: 0.047036478
Padrão>> 293 - Calculado: 0.989878795, Desejado: 1.0, Erro: 0.000051219
Padrão>> 294 - Calculado: 0.358168321, Desejado: 1.0, Erro: 0.205973952
Padrão>> 295 - Calculado: 0.124925923, Desejado: 0.0, Erro: 0.007803243
Padrão>> 296 - Calculado: 0.185853638, Desejado: 1.0, Erro: 0.331417150
Padrão>> 297 - Calculado: 0.117458460, Desejado: 0.0, Erro: 0.006898245
Padrão>> 298 - Calculado: 0.285888638, Desejado: 1.0, Erro: 0.254977519
Padrão>> 299 - Calculado: 0.283335222, Desejado: 0.0, Erro: 0.040139424
Padrão>> 300 - Calculado: 0.778379641, Desejado: 1.0, Erro: 0.024557792
Padrão>> 301 - Calculado: 0.142205387, Desejado: 0.0, Erro: 0.010111186
Padrão>> 302 - Calculado: 0.147362566, Desejado: 1.0, Erro: 0.363495297
Padrão>> 303 - Calculado: 0.938463905, Desejado: 1.0, Erro: 0.001893345
Padrão>> 304 - Calculado: 0.849885308, Desejado: 1.0, Erro: 0.011267210
Padrão>> 305 - Calculado: 0.996492380, Desejado: 1.0, Erro: 0.000006152
Padrão>> 306 - Calculado: 0.220925653, Desejado: 0.0, Erro: 0.024404072
Padrão>> 307 - Calculado: 0.835106960, Desejado: 1.0, Erro: 0.013594857
Padrão>> 308 - Calculado: 0.835799524, Desejado: 1.0, Erro: 0.013480898
Padrão>> 309 - Calculado: 0.902137107, Desejado: 1.0, Erro: 0.004788573
Padrão>> 310 - Calculado: 0.118003554, Desejado: 0.0, Erro: 0.006962419
Padrão>> 311 - Calculado: 0.138665969, Desejado: 0.0, Erro: 0.009614126
Padrão>> 312 - Calculado: 0.904738866, Desejado: 1.0, Erro: 0.004537342
Padrão>> 313 - Calculado: 0.135696382, Desejado: 0.0, Erro: 0.009206754
Padrão>> 314 - Calculado: 0.209858487, Desejado: 0.0, Erro: 0.022020292
Padrão>> 315 - Calculado: 0.676495836, Desejado: 1.0, Erro: 0.052327472
Padrão>> 316 - Calculado: 0.997946794, Desejado: 1.0, Erro: 0.000002108
Padrão>> 317 - Calculado: 0.097541565, Desejado: 1.0, Erro: 0.407215614
Padrão>> 318 - Calculado: 0.997001707, Desejado: 1.0, Erro: 0.000004495
Padrão>> 319 - Calculado: 0.099727706, Desejado: 1.0, Erro: 0.405245102
Padrão>> 320 - Calculado: 0.142990376, Desejado: 0.0, Erro: 0.010223124
Padrão>> 321 - Calculado: 0.124608889, Desejado: 0.0, Erro: 0.007763688
Padrão>> 322 - Calculado: 0.196602879, Desejado: 0.0, Erro: 0.019326346
Padrão>> 323 - Calculado: 0.142095761, Desejado: 0.0, Erro: 0.010095603
