Cenário experimental com 3 camadas: Skin_Segmentation_CV_D3-D5

Padrão>> 1 - Calculado: 0.312707232, Desejado: 0.0, Erro: 0.048892906
Padrão>> 60 - Calculado: 0.111709174, Desejado: 0.0, Erro: 0.006239470
Padrão>> 61 - Calculado: 0.161897437, Desejado: 1.0, Erro: 0.351207953
Padrão>> 62 - Calculado: 0.140672447, Desejado: 0.0, Erro: 0.009894369
Padrão>> 63 - Calculado: 0.170200736, Desejado: 0.0, Erro: 0.014484145
Padrão>> 64 - Calculado: 0.192097956, Desejado: 0.0, Erro: 0.018450812
Padrão>> 65 - Calculado: 0.242263533, Desejado: 0.0, Erro: 0.029345810
Padrão>> 66 - Calculado: 0.528822671, Desejado: 0.0, Erro: 0.139826709
Padrão>> 67 - Calculado: 0.969965323, Desejado: 1.0, Erro: 0.000451041
Padrão>> 68 - Calculado: 0.658346386, Desejado: 1.0, Erro: 0.058363596
Padrão>> 69 - Calculado: 0.140916800, Desejado: 0.0, Erro: 0.009928772
Padrão>> 70 - Calculado: 0.182111404, Desejado: 0.0, Erro: 0.016582282
Padrão>> 71 - Calculado: 0.440146400, Desejado: 0.0, Erro: 0.096864427
Padrão>> 72 - Calculado: 0.089933266, Desejado: 1.0, Erro: 0.414110730
Padrão>> 73 - Calculado: 0.775729395, Desejado: 1.0, Erro: 0.025148652
Padrão>> 74 - Calculado: 0.089619158, Desejado: 1.0, Erro: 0.414396639
Padrão>> 75 - Calculado: 0.167300488, Desejado: 0.0, Erro: 0.013994727
Padrão>> 76 - Calculado: 0.964255519, Desejado: 1.0, Erro: 0.000638834
Padrão>> 77 - Calculado: 0.917132458, Desejado: 1.0, Erro: 0.003433515
Padrão>> 78 - Calculado: 0.193455518, Desejado: 0.0, Erro: 0.018712519
Padrão>> 79 - Calculado: 0.492578701, Desejado: 0.0, Erro: 0.121316888
Padrão>> 80 - Calculado: 0.224616759, Desejado: 0.0, Erro: 0.025226344
Padrão>> 81 - Calculado: 0.253392089, Desejado: 0.0, Erro: 0.032103775
Padrão>> 82 - Calculado: 0.369201250, Desejado: 1.0, Erro: 0.198953532
Padrão>> 83 - Calculado: 0.931375621, Desejado: 1.0, Erro: 0.002354653
Padrão>> 84 - Calculado: 0.157826072, Desejado: 0.0, Erro: 0.012454535
Padrão>> 85 - Calculado: 0.254820916, Desejado: 0.0, Erro: 0.032466850
Padrão>> 86 - Calculado: 0.849462208, Desejado: 1.0, Erro: 0.011330813
Padrão>> 87 - Calculado: 0.980834800, Desejado: 1.0, Erro: 0.000183652
Padrão>> 88 - Calculado: 0.176380907, Desejado: 0.0, Erro: 0.015555112
Padrão>> 89 - Calculado: 0.327021831, Desejado: 0.0, Erro: 0.053471639
Padrão>> 90 - Calculado: 0.868899006, Desejado: 1.0, Erro: 0.008593735
Padrão>> 91 - Calculado: 0.964972973, Desejado: 1.0, Erro: 0.000613446
Padrão>> 92 - Calculado: 0.146009494, Desejado: 0.0, Erro: 0.010659386
Padrão>> 93 - Calculado: 0.564554340, Desejado: 1.0, Erro: 0.094806461
Padrão>> 94 - Calculado: 0.994419129, Desejado: 1.0, Erro: 0.000015573
Padrão>> 95 - Calculado: 0.143170714, Desejado: 0.0, Erro: 0.010248927
Padrão>> 96 - Calculado: 0.177073821, Desejado: 0.0, Erro: 0.015677569
Padrão>> 97 - Calculado: 0.133809611, Desejado: 0.0, Erro: 0.008952506
Padrão>> 98 - Calculado: 0.127976050, Desejado: 1.0, Erro: 0.380212884
Padrão>> 99 - Calculado: 0.203407831, Desejado: 0.0, Erro: 0.020687373
Padrão>> 100 - Calculado: 0.987172821, Desejado: 1.0, Erro: 0.000082268
Padrão>> 101 - Calculado: 0.958070363, Desejado: 1.0, Erro: 0.000879047
Padrão>> 102 - Calculado: 0.124293634, Desejado: 0.0, Erro: 0.007724454
Padrão>> 103 - Calculado: 0.989044778, Desejado: 1.0, Erro: 0.000060008
Padrão>> 104 - Calculado: 0.910534770, Desejado: 1.0, Erro: 0.004002014
Padrão>> 105 - Calculado: 0.126757179, Desejado: 0.0, Erro: 0.008033691
Padrão>> 106 - Calculado: 0.140129717, Desejado: 0.0, Erro: 0.009818169
Padrão>> 107 - Calculado: 0.106013784, Desejado: 1.0, Erro: 0.399605678
Padrão>> 108 - Calculado: 0.994170221, Desejado: 1.0, Erro: 0.000016993
Padrão>> 109 - Calculado: 0.138688118, Desejado: 0.0, Erro: 0.009617197
Padrão>> 110 - Calculado: 0.118785142, Desejado: 0.0, Erro: 0.007054955
Padrão>> 111 - Calculado: 0.959321776, Desejado: 1.0, Erro: 0.000827359
Padrão>> 112 - Calculado: 0.169232389, Desejado: 0.0, Erro: 0.014319801
Padrão>> 113 - Calculado: 0.365206255, Desejado: 0.0, Erro: 0.066687804
Padrão>> 114 - Calculado: 0.267570891, Desejado: 0.0, Erro: 0.035797091
Padrão>> 115 - Calculado: 0.138835220, Desejado: 0.0, Erro: 0.009637609
Padrão>> 116 - Calculado: 0.219524245, Desejado: 0.0, Erro: 0.024095447
Padrão>> 117 - Calculado: 0.904535162, Desejado: 1.0, Erro: 0.004556768
Padrão>> 118 - Calculado: 0.133745443, Desejado: 1.0, Erro: 0.375198479
Padrão>> 119 - Calculado: 0.539957306, Desejado: 0.0, Erro: 0.145776946
Padrão>> 120 - Calculado: 0.142936270, Desejado: 0.0, Erro: 0.010215389
Padrão>> 121 - Calculado: 0.162467021, Desejado: 0.0, Erro: 0.013197766
Padrão>> 122 - Calculado: 0.146944300, Desejado: 0.0, Erro: 0.010796314
Padrão>> 123 - Calculado: 0.890756702, Desejado: 1.0, Erro: 0.005967049
Padrão>> 124 - Calculado: 0.207715334, Desejado: 1.0, Erro: 0.313857496
Padrão>> 125 - Calculado: 0.179762009, Desejado: 1.0, Erro: 0.336395181
Padrão>> 126 - Calculado: 0.543365297, Desejado: 1.0, Erro: 0.104257626
Padrão>> 127 - Calculado: 0.207240807, Desejado: 0.0, Erro: 0.021474376
Padrão>> 128 - Calculado: 0.878614343, Desejado: 1.0, Erro: 0.007367239
Padrão>> 129 - Calculado: 0.126388331, Desejado: 0.0, Erro: 0.007987005
Padrão>> 130 - Calculado: 0.123103309, Desejado: 0.0, Erro: 0.007577212
Padrão>> 131 - Calculado: 0.236864281, Desejado: 0.0, Erro: 0.028052344
Padrão>> 132 - Calculado: 0.310210852, Desejado: 0.0, Erro: 0.048115386
Padrão>> 133 - Calculado: 0.868607106, Desejado: 1.0, Erro: 0.008632046
Padrão>> 134 - Calculado: 0.233864520, Desejado: 0.0, Erro: 0.027346307
Padrão>> 135 - Calculado: 0.152880299, Desejado: 0.0, Erro: 0.011686193
Padrão>> 136 - Calculado: 0.984156021, Desejado: 1.0, Erro: 0.000125516
Padrão>> 137 - Calculado: 0.887918657, Desejado: 1.0, Erro: 0.006281114
Padrão>> 138 - Calculado: 0.188208674, Desejado: 0.0, Erro: 0.017711253
Padrão>> 139 - Calculado: 0.936729021, Desejado: 1.0, Erro: 0.002001608
Padrão>> 140 - Calculado: 0.958709752, Desejado: 1.0, Erro: 0.000852442
Padrão>> 141 - Calculado: 0.965221774, Desejado: 1.0, Erro: 0.000604762
Padrão>> 142 - Calculado: 0.317085989, Desejado: 0.0, Erro: 0.050271762
Padrão>> 143 - Calculado: 0.506350306, Desejado: 1.0, Erro: 0.121845010
Padrão>> 144 - Calculado: 0.133831926, Desejado: 0.0, Erro: 0.008955492
Padrão>> 145 - Calculado: 0.151377590, Desejado: 0.0, Erro: 0.011457587
Padrão>> 146 - Calculado: 0.291108158, Desejado: 0.0, Erro: 0.042371980
Padrão>> 147 - Calculado: 0.215915016, Desejado: 0.0, Erro: 0.023309647
Padrão>> 148 - Calculado: 0.110603764, Desejado: 1.0, Erro: 0.395512833
Padrão>> 149 - Calculado: 0.231676056, Desejado: 0.0, Erro: 0.026836898
Padrão>> 150 - Calculado: 0.913525900, Desejado: 1.0, Erro: 0.003738885
Padrão>> 151 - Calculado: 0.890373498, Desejado: 1.0, Erro: 0.006008985
Padrão>> 152 - Calculado: 0.241895207, Desejado: 0.0, Erro: 0.029256646
Padrão>> 153 - Calculado: 0.961362446, Desejado: 1.0, Erro: 0.000746430
Padrão>> 154 - Calculado: 0.997764391, Desejado: 1.0, Erro: 0.000002499
Padrão>> 155 - Calculado: 0.196009834, Desejado: 0.0, Erro: 0.019209927
Padrão>> 156 - Calculado: 0.149045602, Desejado: 0.0, Erro: 0.011107296
Padrão>> 157 - Calculado: 0.130524654, Desejado: 0.0, Erro: 0.008518343
Padrão>> 158 - Calculado: 0.269245662, Desejado: 0.0, Erro: 0.036246613
Padrão>> 159 - Calculado: 0.988879313, Desejado: 1.0, Erro: 0.000061835
Padrão>> 160 - Calculado: 0.148075510, Desejado: 0.0, Erro: 0.010963178
Padrão>> 161 - Calculado: 0.638629091, Desejado: 1.0, Erro: 0.065294467
Padrão>> 162 - Calculado: 0.128768877, Desejado: 1.0, Erro: 0.379521835
Padrão>> 163 - Calculado: 0.152278911, Desejado: 0.0, Erro: 0.011594433
Padrão>> 164 - Calculado: 0.158380694, Desejado: 0.0, Erro: 0.012542222
Padrão>> 165 - Calculado: 0.472351581, Desejado: 1.0, Erro: 0.139206427
Padrão>> 166 - Calculado: 0.914855373, Desejado: 1.0, Erro: 0.003624804
Padrão>> 167 - Calculado: 0.696648702, Desejado: 1.0, Erro: 0.046011005
Padrão>> 168 - Calculado: 0.980377833, Desejado: 1.0, Erro: 0.000192515
Padrão>> 169 - Calculado: 0.993421291, Desejado: 1.0, Erro: 0.000021640
Padrão>> 170 - Calculado: 0.200175509, Desejado: 0.0, Erro: 0.020035117
Padrão>> 171 - Calculado: 0.964357100, Desejado: 1.0, Erro: 0.000635208
Padrão>> 172 - Calculado: 0.517142234, Desejado: 1.0, Erro: 0.116575811
Padrão>> 173 - Calculado: 0.239808721, Desejado: 0.0, Erro: 0.028754111
Padrão>> 174 - Calculado: 0.756040701, Desejado: 1.0, Erro: 0.029758070
Padrão>> 175 - Calculado: 0.722698720, Desejado: 1.0, Erro: 0.038448000
Padrão>> 176 - Calculado: 0.162664997, Desejado: 0.0, Erro: 0.013229951
Padrão>> 177 - Calculado: 0.891153946, Desejado: 1.0, Erro: 0.005923732
Padrão>> 178 - Calculado: 0.234018226, Desejado: 1.0, Erro: 0.293364039
Padrão>> 179 - Calculado: 0.154643092, Desejado: 0.0, Erro: 0.011957243
Padrão>> 180 - Calculado: 0.795859008, Desejado: 1.0, Erro: 0.020836772
Padrão>> 181 - Calculado: 0.132228761, Desejado: 0.0, Erro: 0.008742223
Padrão>> 182 - Calculado: 0.765378576, Desejado: 1.0, Erro: 0.027523606
Padrão>> 183 - Calculado: 0.132214464, Desejado: 1.0, Erro: 0.376525868
Padrão>> 184 - Calculado: 0.476470619, Desejado: 0.0, Erro: 0.113512125
Padrão>> 185 - Calculado: 0.984963273, Desejado: 1.0, Erro: 0.000113052
Padrão>> 186 - Calculado: 0.169845155, Desejado: 0.0, Erro: 0.014423688
Padrão>> 187 - Calculado: 0.311075168, Desejado: 0.0, Erro: 0.048383880
Padrão>> 188 - Calculado: 0.220955167, Desejado: 0.0, Erro: 0.024410593
Padrão>> 189 - Calculado: 0.182784995, Desejado: 0.0, Erro: 0.016705177
Padrão>> 190 - Calculado: 0.557446531, Desejado: 1.0, Erro: 0.097926787
Padrão>> 191 - Calculado: 0.351703067, Desejado: 0.0, Erro: 0.061847524
Padrão>> 192 - Calculado: 0.990986677, Desejado: 1.0, Erro: 0.000040620
Padrão>> 193 - Calculado: 0.915254716, Desejado: 1.0, Erro: 0.003590882
Padrão>> 194 - Calculado: 0.133476267, Desejado: 0.0, Erro: 0.008907957
Padrão>> 195 - Calculado: 0.190826234, Desejado: 0.0, Erro: 0.018207326
Padrão>> 196 - Calculado: 0.118701960, Desejado: 0.0, Erro: 0.007045078
Padrão>> 197 - Calculado: 0.281574593, Desejado: 0.0, Erro: 0.039642126
Padrão>> 198 - Calculado: 0.180696856, Desejado: 1.0, Erro: 0.335628821
Padrão>> 199 - Calculado: 0.204906054, Desejado: 0.0, Erro: 0.020993246
Padrão>> 200 - Calculado: 0.304673727, Desejado: 0.0, Erro: 0.046413040
Padrão>> 201 - Calculado: 0.140838794, Desejado: 0.0, Erro: 0.009917783
Padrão>> 202 - Calculado: 0.896157498, Desejado: 1.0, Erro: 0.005391633
Padrão>> 203 - Calculado: 0.102564087, Desejado: 1.0, Erro: 0.402695609
Padrão>> 204 - Calculado: 0.940129296, Desejado: 1.0, Erro: 0.001792251
Padrão>> 205 - Calculado: 0.697977975, Desejado: 1.0, Erro: 0.045608652
Padrão>> 206 - Calculado: 0.165292254, Desejado: 0.0, Erro: 0.013660765
Padrão>> 207 - Calculado: 0.770819839, Desejado: 1.0, Erro: 0.026261773
Padrão>> 208 - Calculado: 0.201869488, Desejado: 0.0, Erro: 0.020375645
Padrão>> 209 - Calculado: 0.846450084, Desejado: 1.0, Erro: 0.011788788
Padrão>> 210 - Calculado: 0.916336063, Desejado: 1.0, Erro: 0.003499827
Padrão>> 211 - Calculado: 0.901568417, Desejado: 1.0, Erro: 0.004844388
Padrão>> 212 - Calculado: 0.215626195, Desejado: 1.0, Erro: 0.307621133
Padrão>> 213 - Calculado: 0.225397158, Desejado: 0.0, Erro: 0.025401939
Padrão>> 214 - Calculado: 0.434184312, Desejado: 1.0, Erro: 0.160073696
Padrão>> 215 - Calculado: 0.959515908, Desejado: 1.0, Erro: 0.000819481
Padrão>> 216 - Calculado: 0.142080001, Desejado: 0.0, Erro: 0.010093363
Padrão>> 217 - Calculado: 0.992349144, Desejado: 1.0, Erro: 0.000029268
Padrão>> 218 - Calculado: 0.227193082, Desejado: 0.0, Erro: 0.025808348
Padrão>> 219 - Calculado: 0.218935423, Desejado: 1.0, Erro: 0.305030937
Padrão>> 220 - Calculado: 0.906408791, Desejado: 1.0, Erro: 0.004379657
Padrão>> 221 - Calculado: 0.206877397, Desejado: 0.0, Erro: 0.021399129
Padrão>> 222 - Calculado: 0.111876789, Desejado: 1.0, Erro: 0.394381419
Padrão>> 223 - Calculado: 0.205664420, Desejado: 0.0, Erro: 0.021148927
Padrão>> 224 - Calculado: 0.375075545, Desejado: 1.0, Erro: 0.195265288
Padrão>> 225 - Calculado: 0.149192210, Desejado: 0.0, Erro: 0.011129158
Padrão>> 226 - Calculado: 0.976355180, Desejado: 1.0, Erro: 0.000279539
Padrão>> 227 - Calculado: 0.140306394, Desejado: 1.0, Erro: 0.369536548
Padrão>> 228 - Calculado: 0.146892169, Desejado: 0.0, Erro: 0.010788655
Padrão>> 229 - Calculado: 0.185628480, Desejado: 0.0, Erro: 0.017228966
Padrão>> 230 - Calculado: 0.152249835, Desejado: 0.0, Erro: 0.011590006
Padrão>> 231 - Calculado: 0.135426643, Desejado: 0.0, Erro: 0.009170188
Padrão>> 232 - Calculado: 0.182893680, Desejado: 0.0, Erro: 0.016725049
Padrão>> 233 - Calculado: 0.196876072, Desejado: 0.0, Erro: 0.019380094
Padrão>> 234 - Calculado: 0.776883642, Desejado: 1.0, Erro: 0.024890455
Padrão>> 235 - Calculado: 0.125633247, Desejado: 0.0, Erro: 0.007891856
Padrão>> 236 - Calculado: 0.982914649, Desejado: 1.0, Erro: 0.000145955
Padrão>> 237 - Calculado: 0.449806501, Desejado: 0.0, Erro: 0.101162944
Padrão>> 238 - Calculado: 0.967234593, Desejado: 1.0, Erro: 0.000536786
Padrão>> 239 - Calculado: 0.129287005, Desejado: 0.0, Erro: 0.008357565
Padrão>> 240 - Calculado: 0.188051302, Desejado: 0.0, Erro: 0.017681646
Padrão>> 241 - Calculado: 0.149937498, Desejado: 0.0, Erro: 0.011240627
Padrão>> 242 - Calculado: 0.109356508, Desejado: 1.0, Erro: 0.396622915
Padrão>> 243 - Calculado: 0.223312500, Desejado: 0.0, Erro: 0.024934236
Padrão>> 244 - Calculado: 0.996819699, Desejado: 1.0, Erro: 0.000005057
Padrão>> 245 - Calculado: 0.975019093, Desejado: 1.0, Erro: 0.000312023
Padrão>> 246 - Calculado: 0.180183845, Desejado: 0.0, Erro: 0.016233109
Padrão>> 247 - Calculado: 0.970958949, Desejado: 1.0, Erro: 0.000421691
Padrão>> 248 - Calculado: 0.853415019, Desejado: 1.0, Erro: 0.010743578
Padrão>> 249 - Calculado: 0.128840073, Desejado: 1.0, Erro: 0.379459810
Padrão>> 250 - Calculado: 0.228112513, Desejado: 0.0, Erro: 0.026017659
Padrão>> 251 - Calculado: 0.971853897, Desejado: 1.0, Erro: 0.000396102
Padrão>> 252 - Calculado: 0.163309252, Desejado: 0.0, Erro: 0.013334956
Padrão>> 253 - Calculado: 0.219993868, Desejado: 1.0, Erro: 0.304204783
Padrão>> 254 - Calculado: 0.958832264, Desejado: 1.0, Erro: 0.000847391
Padrão>> 255 - Calculado: 0.901117977, Desejado: 1.0, Erro: 0.004888827
Padrão>> 256 - Calculado: 0.927833779, Desejado: 1.0, Erro: 0.002603982
Padrão>> 257 - Calculado: 0.089876050, Desejado: 1.0, Erro: 0.414162803
Padrão>> 258 - Calculado: 0.921893742, Desejado: 1.0, Erro: 0.003050294
Padrão>> 259 - Calculado: 0.163330666, Desejado: 0.0, Erro: 0.013338453
Padrão>> 260 - Calculado: 0.325927864, Desejado: 0.0, Erro: 0.053114486
Padrão>> 261 - Calculado: 0.192415474, Desejado: 0.0, Erro: 0.018511857
Padrão>> 262 - Calculado: 0.829995099, Desejado: 1.0, Erro: 0.014450833
Padrão>> 263 - Calculado: 0.221526468, Desejado: 1.0, Erro: 0.303010520
Padrão>> 264 - Calculado: 0.124030536, Desejado: 1.0, Erro: 0.383661251
Padrão>> 265 - Calculado: 0.280644119, Desejado: 0.0, Erro: 0.039380561
Padrão>> 266 - Calculado: 0.118811971, Desejado: 0.0, Erro: 0.007058142
Padrão>> 267 - Calculado: 0.135979564, Desejado: 0.0, Erro: 0.009245221
Padrão>> 268 - Calculado: 0.201870449, Desejado: 0.0, Erro: 0.020375839
Padrão>> 269 - Calculado: 0.993259255, Desejado: 1.0, Erro: 0.000022719
Padrão>> 270 - Calculado: 0.239330498, Desejado: 0.0, Erro: 0.028639544
Padrão>> 271 - Calculado: 0.209053024, Desejado: 0.0, Erro: 0.021851584
Padrão>> 272 - Calculado: 0.219134732, Desejado: 0.0, Erro: 0.024010015
Padrão>> 273 - Calculado: 0.251870058, Desejado: 1.0, Erro: 0.279849205
Padrão>> 274 - Calculado: 0.223169143, Desejado: 0.0, Erro: 0.024902233
Padrão>> 275 - Calculado: 0.255527927, Desejado: 1.0, Erro: 0.277119334
Padrão>> 276 - Calculado: 0.987513217, Desejado: 1.0, Erro: 0.000077960
Padrão>> 277 - Calculado: 0.996336465, Desejado: 1.0, Erro: 0.000006711
Padrão>> 278 - Calculado: 0.273177762, Desejado: 0.0, Erro: 0.037313045
Padrão>> 279 - Calculado: 0.508005342, Desejado: 0.0, Erro: 0.129034714
Padrão>> 280 - Calculado: 0.195644553, Desejado: 0.0, Erro: 0.019138396
Padrão>> 281 - Calculado: 0.500019441, Desejado: 1.0, Erro: 0.124990280
Padrão>> 282 - Calculado: 0.887215431, Desejado: 1.0, Erro: 0.006360180
Padrão>> 283 - Calculado: 0.237276566, Desejado: 1.0, Erro: 0.290873518
Padrão>> 284 - Calculado: 0.114314310, Desejado: 1.0, Erro: 0.392219571
Padrão>> 285 - Calculado: 0.180843224, Desejado: 0.0, Erro: 0.016352136
Padrão>> 286 - Calculado: 0.235309167, Desejado: 0.0, Erro: 0.027685202
Padrão>> 287 - Calculado: 0.167790296, Desejado: 0.0, Erro: 0.014076792
Padrão>> 288 - Calculado: 0.200375742, Desejado: 0.0, Erro: 0.020075219
Padrão>> 289 - Calculado: 0.346161581, Desejado: 0.0, Erro: 0.059913920
Padrão>> 290 - Calculado: 0.137797132, Desejado: 0.0, Erro: 0.009494025
Padrão>> 291 - Calculado: 0.149978541, Desejado: 0.0, Erro: 0.011246781
Padrão>> 292 - Calculado: 0.240786169, Desejado: 1.0, Erro: 0.288202820
Padrão>> 293 - Calculado: 0.160574310, Desejado: 0.0, Erro: 0.012892054
Padrão>> 294 - Calculado: 0.217354406, Desejado: 0.0, Erro: 0.023621469
Padrão>> 295 - Calculado: 0.145801828, Desejado: 0.0, Erro: 0.010629087
Padrão>> 296 - Calculado: 0.441938006, Desejado: 0.0, Erro: 0.097654601
Padrão>> 297 - Calculado: 0.885387747, Desejado: 1.0, Erro: 0.006567984
Padrão>> 298 - Calculado: 0.109598683, Desejado: 1.0, Erro: 0.396407253
Padrão>> 299 - Calculado: 0.987757035, Desejado: 1.0, Erro: 0.000074945
Padrão>> 300 - Calculado: 0.173815522, Desejado: 0.0, Erro: 0.015105918
Padrão>> 301 - Calculado: 0.165147000, Desejado: 0.0, Erro: 0.013636766
Padrão>> 302 - Calculado: 0.992159251, Desejado: 1.0, Erro: 0.000030739
Padrão>> 303 - Calculado: 0.985287527, Desejado: 1.0, Erro: 0.000108228
Padrão>> 304 - Calculado: 0.179416667, Desejado: 0.0, Erro: 0.016095170
Padrão>> 305 - Calculado: 0.994540865, Desejado: 1.0, Erro: 0.000014901
Padrão>> 306 - Calculado: 0.338465961, Desejado: 0.0, Erro: 0.057279603
Padrão>> 307 - Calculado: 0.823012383, Desejado: 1.0, Erro: 0.015662308
Padrão>> 308 - Calculado: 0.107132894, Desejado: 1.0, Erro: 0.398605835
Padrão>> 309 - Calculado: 0.921898905, Desejado: 1.0, Erro: 0.003049890
Padrão>> 310 - Calculado: 0.147158285, Desejado: 0.0, Erro: 0.010827780
Padrão>> 311 - Calculado: 0.129057624, Desejado: 1.0, Erro: 0.379270311
Padrão>> 312 - Calculado: 0.205177114, Desejado: 0.0, Erro: 0.021048824
Padrão>> 313 - Calculado: 0.970109496, Desejado: 1.0, Erro: 0.000446721
Padrão>> 314 - Calculado: 0.994143318, Desejado: 1.0, Erro: 0.000017150
Padrão>> 315 - Calculado: 0.861233445, Desejado: 1.0, Erro: 0.009628078
Padrão>> 316 - Calculado: 0.166442208, Desejado: 1.0, Erro: 0.347409297
Padrão>> 317 - Calculado: 0.247982937, Desejado: 0.0, Erro: 0.030747768
Padrão>> 318 - Calculado: 0.682597362, Desejado: 1.0, Erro: 0.050372217
Padrão>> 319 - Calculado: 0.236216569, Desejado: 0.0, Erro: 0.027899134
Padrão>> 320 - Calculado: 0.963668436, Desejado: 1.0, Erro: 0.000659991
Padrão>> 321 - Calculado: 0.147191738, Desejado: 0.0, Erro: 0.010832704
Padrão>> 322 - Calculado: 0.228500116, Desejado: 0.0, Erro: 0.026106151
Padrão>> 323 - Calculado: 0.401057023, Desejado: 0.0, Erro: 0.080423368
