Cenário experimental com 3 camadas: Skin_Segmentation_CV_D5-D2

Padrão>> 1 - Calculado: 0.955631641, Desejado: 1.0, Erro: 0.000984276
Padrão>> 53 - Calculado: 0.611714330, Desejado: 1.0, Erro: 0.075382881
Padrão>> 54 - Calculado: 0.111507310, Desejado: 0.0, Erro: 0.006216940
Padrão>> 55 - Calculado: 0.079210118, Desejado: 0.0, Erro: 0.003137121
Padrão>> 56 - Calculado: 0.073250337, Desejado: 1.0, Erro: 0.429432469
Padrão>> 57 - Calculado: 0.157541762, Desejado: 0.0, Erro: 0.012409703
Padrão>> 58 - Calculado: 0.940158545, Desejado: 1.0, Erro: 0.001790500
Padrão>> 59 - Calculado: 0.248051937, Desejado: 0.0, Erro: 0.030764882
Padrão>> 60 - Calculado: 0.090511753, Desejado: 1.0, Erro: 0.413584436
Padrão>> 61 - Calculado: 0.082531592, Desejado: 0.0, Erro: 0.003405732
Padrão>> 62 - Calculado: 0.772008625, Desejado: 1.0, Erro: 0.025990034
Padrão>> 63 - Calculado: 0.093300439, Desejado: 1.0, Erro: 0.411052047
Padrão>> 64 - Calculado: 0.487128028, Desejado: 0.0, Erro: 0.118646858
Padrão>> 65 - Calculado: 0.097085367, Desejado: 0.0, Erro: 0.004712784
Padrão>> 66 - Calculado: 0.143475794, Desejado: 0.0, Erro: 0.010292652
Padrão>> 67 - Calculado: 0.970622929, Desejado: 1.0, Erro: 0.000431506
Padrão>> 68 - Calculado: 0.171151513, Desejado: 0.0, Erro: 0.014646420
Padrão>> 69 - Calculado: 0.932460206, Desejado: 1.0, Erro: 0.002280812
Padrão>> 70 - Calculado: 0.049061279, Desejado: 1.0, Erro: 0.452142225
Padrão>> 71 - Calculado: 0.996253777, Desejado: 1.0, Erro: 0.000007017
Padrão>> 72 - Calculado: 0.095010879, Desejado: 1.0, Erro: 0.409502654
Padrão>> 73 - Calculado: 0.108003199, Desejado: 0.0, Erro: 0.005832345
Padrão>> 74 - Calculado: 0.279790415, Desejado: 0.0, Erro: 0.039141338
Padrão>> 75 - Calculado: 0.992936756, Desejado: 1.0, Erro: 0.000024945
Padrão>> 76 - Calculado: 0.104845435, Desejado: 0.0, Erro: 0.005496283
Padrão>> 77 - Calculado: 0.907120522, Desejado: 1.0, Erro: 0.004313299
Padrão>> 78 - Calculado: 0.948075740, Desejado: 1.0, Erro: 0.001348064
Padrão>> 79 - Calculado: 0.113382510, Desejado: 0.0, Erro: 0.006427797
Padrão>> 80 - Calculado: 0.357955180, Desejado: 0.0, Erro: 0.064065955
Padrão>> 81 - Calculado: 0.908871610, Desejado: 1.0, Erro: 0.004152192
Padrão>> 82 - Calculado: 0.280877003, Desejado: 0.0, Erro: 0.039445945
Padrão>> 83 - Calculado: 0.085184596, Desejado: 0.0, Erro: 0.003628208
Padrão>> 84 - Calculado: 0.130386897, Desejado: 0.0, Erro: 0.008500371
Padrão>> 85 - Calculado: 0.992875579, Desejado: 1.0, Erro: 0.000025379
Padrão>> 86 - Calculado: 0.525776223, Desejado: 1.0, Erro: 0.112444095
Padrão>> 87 - Calculado: 0.172047266, Desejado: 0.0, Erro: 0.014800131
Padrão>> 88 - Calculado: 0.174879343, Desejado: 0.0, Erro: 0.015291392
Padrão>> 89 - Calculado: 0.078020341, Desejado: 0.0, Erro: 0.003043587
Padrão>> 90 - Calculado: 0.868409600, Desejado: 1.0, Erro: 0.008658017
Padrão>> 91 - Calculado: 0.985622426, Desejado: 1.0, Erro: 0.000103357
Padrão>> 92 - Calculado: 0.331481443, Desejado: 0.0, Erro: 0.054939974
Padrão>> 93 - Calculado: 0.962964802, Desejado: 1.0, Erro: 0.000685803
Padrão>> 94 - Calculado: 0.128522433, Desejado: 0.0, Erro: 0.008259008
Padrão>> 95 - Calculado: 0.139101821, Desejado: 0.0, Erro: 0.009674658
Padrão>> 96 - Calculado: 0.097918841, Desejado: 0.0, Erro: 0.004794050
Padrão>> 97 - Calculado: 0.067875351, Desejado: 1.0, Erro: 0.434428181
Padrão>> 98 - Calculado: 0.271909316, Desejado: 0.0, Erro: 0.036967338
Padrão>> 99 - Calculado: 0.994836879, Desejado: 1.0, Erro: 0.000013329
Padrão>> 100 - Calculado: 0.986875817, Desejado: 1.0, Erro: 0.000086122
Padrão>> 101 - Calculado: 0.983528596, Desejado: 1.0, Erro: 0.000135654
Padrão>> 102 - Calculado: 0.086968431, Desejado: 0.0, Erro: 0.003781754
Padrão>> 103 - Calculado: 0.822487042, Desejado: 1.0, Erro: 0.015755425
Padrão>> 104 - Calculado: 0.332187903, Desejado: 0.0, Erro: 0.055174402
Padrão>> 105 - Calculado: 0.985990781, Desejado: 1.0, Erro: 0.000098129
Padrão>> 106 - Calculado: 0.079482189, Desejado: 1.0, Erro: 0.423676520
Padrão>> 107 - Calculado: 0.266730003, Desejado: 0.0, Erro: 0.035572447
Padrão>> 108 - Calculado: 0.101979185, Desejado: 0.0, Erro: 0.005199877
Padrão>> 109 - Calculado: 0.066908345, Desejado: 1.0, Erro: 0.435330018
Padrão>> 110 - Calculado: 0.072727857, Desejado: 0.0, Erro: 0.002644671
Padrão>> 111 - Calculado: 0.105411365, Desejado: 0.0, Erro: 0.005555778
Padrão>> 112 - Calculado: 0.124879160, Desejado: 0.0, Erro: 0.007797402
Padrão>> 113 - Calculado: 0.994640536, Desejado: 1.0, Erro: 0.000014362
Padrão>> 114 - Calculado: 0.969137299, Desejado: 1.0, Erro: 0.000476253
Padrão>> 115 - Calculado: 0.996098856, Desejado: 1.0, Erro: 0.000007609
Padrão>> 116 - Calculado: 0.138023076, Desejado: 0.0, Erro: 0.009525185
Padrão>> 117 - Calculado: 0.082736170, Desejado: 0.0, Erro: 0.003422637
Padrão>> 118 - Calculado: 0.227720381, Desejado: 0.0, Erro: 0.025928286
Padrão>> 119 - Calculado: 0.120442565, Desejado: 0.0, Erro: 0.007253206
Padrão>> 120 - Calculado: 0.769065060, Desejado: 1.0, Erro: 0.026665473
Padrão>> 121 - Calculado: 0.100195880, Desejado: 0.0, Erro: 0.005019607
Padrão>> 122 - Calculado: 0.350782452, Desejado: 0.0, Erro: 0.061524164
Padrão>> 123 - Calculado: 0.058959737, Desejado: 1.0, Erro: 0.442778388
Padrão>> 124 - Calculado: 0.173968390, Desejado: 0.0, Erro: 0.015132500
Padrão>> 125 - Calculado: 0.307655860, Desejado: 1.0, Erro: 0.239670204
Padrão>> 126 - Calculado: 0.977725917, Desejado: 1.0, Erro: 0.000248067
Padrão>> 127 - Calculado: 0.168482063, Desejado: 0.0, Erro: 0.014193103
Padrão>> 128 - Calculado: 0.078097875, Desejado: 0.0, Erro: 0.003049639
Padrão>> 129 - Calculado: 0.288519693, Desejado: 0.0, Erro: 0.041621807
Padrão>> 130 - Calculado: 0.055584871, Desejado: 1.0, Erro: 0.445959968
Padrão>> 131 - Calculado: 0.085530428, Desejado: 0.0, Erro: 0.003657727
Padrão>> 132 - Calculado: 0.939840412, Desejado: 1.0, Erro: 0.001809588
Padrão>> 133 - Calculado: 0.628316901, Desejado: 1.0, Erro: 0.069074163
Padrão>> 134 - Calculado: 0.095507179, Desejado: 0.0, Erro: 0.004560811
Padrão>> 135 - Calculado: 0.353437250, Desejado: 1.0, Erro: 0.209021695
Padrão>> 136 - Calculado: 0.141825010, Desejado: 0.0, Erro: 0.010057167
Padrão>> 137 - Calculado: 0.156085698, Desejado: 1.0, Erro: 0.356095674
Padrão>> 138 - Calculado: 0.123446298, Desejado: 0.0, Erro: 0.007619494
Padrão>> 139 - Calculado: 0.076099611, Desejado: 0.0, Erro: 0.002895575
Padrão>> 140 - Calculado: 0.948649834, Desejado: 1.0, Erro: 0.001318420
Padrão>> 141 - Calculado: 0.992397036, Desejado: 1.0, Erro: 0.000028903
Padrão>> 142 - Calculado: 0.115440710, Desejado: 0.0, Erro: 0.006663279
Padrão>> 143 - Calculado: 0.066478548, Desejado: 1.0, Erro: 0.435731151
Padrão>> 144 - Calculado: 0.273870398, Desejado: 0.0, Erro: 0.037502497
Padrão>> 145 - Calculado: 0.910714592, Desejado: 1.0, Erro: 0.003985942
Padrão>> 146 - Calculado: 0.258224021, Desejado: 0.0, Erro: 0.033339822
Padrão>> 147 - Calculado: 0.970291666, Desejado: 1.0, Erro: 0.000441293
Padrão>> 148 - Calculado: 0.996955001, Desejado: 1.0, Erro: 0.000004636
Padrão>> 149 - Calculado: 0.891933985, Desejado: 1.0, Erro: 0.005839132
Padrão>> 150 - Calculado: 0.118157072, Desejado: 0.0, Erro: 0.006980547
Padrão>> 151 - Calculado: 0.067641999, Desejado: 1.0, Erro: 0.434645721
Padrão>> 152 - Calculado: 0.673635792, Desejado: 1.0, Erro: 0.053256798
Padrão>> 153 - Calculado: 0.901089799, Desejado: 1.0, Erro: 0.004891614
Padrão>> 154 - Calculado: 0.095198194, Desejado: 0.0, Erro: 0.004531348
Padrão>> 155 - Calculado: 0.187113235, Desejado: 1.0, Erro: 0.330392447
Padrão>> 156 - Calculado: 0.876554737, Desejado: 1.0, Erro: 0.007619366
Padrão>> 157 - Calculado: 0.051359880, Desejado: 1.0, Erro: 0.449959038
Padrão>> 158 - Calculado: 0.798269643, Desejado: 1.0, Erro: 0.020347568
Padrão>> 159 - Calculado: 0.113498000, Desejado: 1.0, Erro: 0.392942898
Padrão>> 160 - Calculado: 0.842171840, Desejado: 1.0, Erro: 0.012454864
Padrão>> 161 - Calculado: 0.083570997, Desejado: 1.0, Erro: 0.419921059
Padrão>> 162 - Calculado: 0.097961350, Desejado: 0.0, Erro: 0.004798213
Padrão>> 163 - Calculado: 0.996400534, Desejado: 1.0, Erro: 0.000006478
Padrão>> 164 - Calculado: 0.913696009, Desejado: 1.0, Erro: 0.003724189
Padrão>> 165 - Calculado: 0.100109636, Desejado: 0.0, Erro: 0.005010970
Padrão>> 166 - Calculado: 0.157651370, Desejado: 1.0, Erro: 0.354775607
Padrão>> 167 - Calculado: 0.659139938, Desejado: 1.0, Erro: 0.058092791
Padrão>> 168 - Calculado: 0.535838875, Desejado: 1.0, Erro: 0.107722775
Padrão>> 169 - Calculado: 0.070049088, Desejado: 1.0, Erro: 0.432404349
Padrão>> 170 - Calculado: 0.994319154, Desejado: 1.0, Erro: 0.000016136
Padrão>> 171 - Calculado: 0.099874059, Desejado: 0.0, Erro: 0.004987414
Padrão>> 172 - Calculado: 0.088554499, Desejado: 1.0, Erro: 0.415366451
Padrão>> 173 - Calculado: 0.106308373, Desejado: 0.0, Erro: 0.005650735
Padrão>> 174 - Calculado: 0.995092584, Desejado: 1.0, Erro: 0.000012041
Padrão>> 175 - Calculado: 0.929444986, Desejado: 1.0, Erro: 0.002489005
Padrão>> 176 - Calculado: 0.688200896, Desejado: 1.0, Erro: 0.048609341
Padrão>> 177 - Calculado: 0.979498304, Desejado: 1.0, Erro: 0.000210160
Padrão>> 178 - Calculado: 0.084971233, Desejado: 1.0, Erro: 0.418638822
Padrão>> 179 - Calculado: 0.242622497, Desejado: 0.0, Erro: 0.029432838
Padrão>> 180 - Calculado: 0.114480688, Desejado: 0.0, Erro: 0.006552914
Padrão>> 181 - Calculado: 0.954836647, Desejado: 1.0, Erro: 0.001019864
Padrão>> 182 - Calculado: 0.879209182, Desejado: 1.0, Erro: 0.007295211
Padrão>> 183 - Calculado: 0.871797441, Desejado: 1.0, Erro: 0.008217948
Padrão>> 184 - Calculado: 0.749999436, Desejado: 1.0, Erro: 0.031250141
Padrão>> 185 - Calculado: 0.082505149, Desejado: 1.0, Erro: 0.420898400
Padrão>> 186 - Calculado: 0.177402130, Desejado: 0.0, Erro: 0.015735758
Padrão>> 187 - Calculado: 0.764339992, Desejado: 1.0, Erro: 0.027767820
Padrão>> 188 - Calculado: 0.160871297, Desejado: 1.0, Erro: 0.352068490
Padrão>> 189 - Calculado: 0.978923859, Desejado: 1.0, Erro: 0.000222102
Padrão>> 190 - Calculado: 0.895729881, Desejado: 1.0, Erro: 0.005436129
Padrão>> 191 - Calculado: 0.893591339, Desejado: 1.0, Erro: 0.005661402
Padrão>> 192 - Calculado: 0.466687322, Desejado: 1.0, Erro: 0.142211206
Padrão>> 193 - Calculado: 0.807684146, Desejado: 1.0, Erro: 0.018492694
Padrão>> 194 - Calculado: 0.112878369, Desejado: 1.0, Erro: 0.393492394
Padrão>> 195 - Calculado: 0.876695050, Desejado: 1.0, Erro: 0.007602055
Padrão>> 196 - Calculado: 0.958181946, Desejado: 1.0, Erro: 0.000874375
Padrão>> 197 - Calculado: 0.083955661, Desejado: 0.0, Erro: 0.003524277
Padrão>> 198 - Calculado: 0.061947091, Desejado: 1.0, Erro: 0.439971630
Padrão>> 199 - Calculado: 0.084115834, Desejado: 0.0, Erro: 0.003537737
Padrão>> 200 - Calculado: 0.973004759, Desejado: 1.0, Erro: 0.000364372
Padrão>> 201 - Calculado: 0.076506432, Desejado: 0.0, Erro: 0.002926617
Padrão>> 202 - Calculado: 0.882963641, Desejado: 1.0, Erro: 0.006848755
Padrão>> 203 - Calculado: 0.098320682, Desejado: 1.0, Erro: 0.406512796
Padrão>> 204 - Calculado: 0.224311731, Desejado: 0.0, Erro: 0.025157876
Padrão>> 205 - Calculado: 0.081422615, Desejado: 0.0, Erro: 0.003314821
Padrão>> 206 - Calculado: 0.867209639, Desejado: 1.0, Erro: 0.008816640
Padrão>> 207 - Calculado: 0.213792852, Desejado: 0.0, Erro: 0.022853692
Padrão>> 208 - Calculado: 0.103317670, Desejado: 0.0, Erro: 0.005337270
Padrão>> 209 - Calculado: 0.472950055, Desejado: 0.0, Erro: 0.111840877
Padrão>> 210 - Calculado: 0.466896234, Desejado: 0.0, Erro: 0.108996047
Padrão>> 211 - Calculado: 0.923860568, Desejado: 1.0, Erro: 0.002898607
Padrão>> 212 - Calculado: 0.124805910, Desejado: 0.0, Erro: 0.007788258
Padrão>> 213 - Calculado: 0.190486965, Desejado: 0.0, Erro: 0.018142642
Padrão>> 214 - Calculado: 0.556453469, Desejado: 1.0, Erro: 0.098366763
Padrão>> 215 - Calculado: 0.122161183, Desejado: 0.0, Erro: 0.007461677
Padrão>> 216 - Calculado: 0.516124845, Desejado: 1.0, Erro: 0.117067583
Padrão>> 217 - Calculado: 0.133304926, Desejado: 0.0, Erro: 0.008885102
Padrão>> 218 - Calculado: 0.079052383, Desejado: 0.0, Erro: 0.003124640
Padrão>> 219 - Calculado: 0.111144269, Desejado: 1.0, Erro: 0.395032255
Padrão>> 220 - Calculado: 0.883958700, Desejado: 1.0, Erro: 0.006732792
Padrão>> 221 - Calculado: 0.357116376, Desejado: 1.0, Erro: 0.206649677
Padrão>> 222 - Calculado: 0.333540980, Desejado: 0.0, Erro: 0.055624793
Padrão>> 223 - Calculado: 0.114063747, Desejado: 0.0, Erro: 0.006505269
Padrão>> 224 - Calculado: 0.858648565, Desejado: 1.0, Erro: 0.009990114
Padrão>> 225 - Calculado: 0.825082216, Desejado: 1.0, Erro: 0.015298116
Padrão>> 226 - Calculado: 0.099420635, Desejado: 0.0, Erro: 0.004942231
Padrão>> 227 - Calculado: 0.233172234, Desejado: 0.0, Erro: 0.027184645
Padrão>> 228 - Calculado: 0.955803681, Desejado: 1.0, Erro: 0.000976657
Padrão>> 229 - Calculado: 0.182746730, Desejado: 0.0, Erro: 0.016698184
Padrão>> 230 - Calculado: 0.995198306, Desejado: 1.0, Erro: 0.000011528
Padrão>> 231 - Calculado: 0.216083723, Desejado: 0.0, Erro: 0.023346088
Padrão>> 232 - Calculado: 0.125645414, Desejado: 0.0, Erro: 0.007893385
Padrão>> 233 - Calculado: 0.698685041, Desejado: 1.0, Erro: 0.045395352
Padrão>> 234 - Calculado: 0.217704420, Desejado: 0.0, Erro: 0.023697607
Padrão>> 235 - Calculado: 0.956048831, Desejado: 1.0, Erro: 0.000965853
Padrão>> 236 - Calculado: 0.145576901, Desejado: 0.0, Erro: 0.010596317
Padrão>> 237 - Calculado: 0.146478748, Desejado: 0.0, Erro: 0.010728012
Padrão>> 238 - Calculado: 0.371606331, Desejado: 1.0, Erro: 0.197439301
Padrão>> 239 - Calculado: 0.928783921, Desejado: 1.0, Erro: 0.002535865
Padrão>> 240 - Calculado: 0.351141656, Desejado: 1.0, Erro: 0.210508575
Padrão>> 241 - Calculado: 0.107327564, Desejado: 0.0, Erro: 0.005759603
Padrão>> 242 - Calculado: 0.070865928, Desejado: 1.0, Erro: 0.431645062
Padrão>> 243 - Calculado: 0.086441755, Desejado: 0.0, Erro: 0.003736088
Padrão>> 244 - Calculado: 0.136592739, Desejado: 0.0, Erro: 0.009328788
Padrão>> 245 - Calculado: 0.902593795, Desejado: 1.0, Erro: 0.004743984
Padrão>> 246 - Calculado: 0.079379214, Desejado: 0.0, Erro: 0.003150530
Padrão>> 247 - Calculado: 0.984097715, Desejado: 1.0, Erro: 0.000126441
Padrão>> 248 - Calculado: 0.374351152, Desejado: 0.0, Erro: 0.070069392
Padrão>> 249 - Calculado: 0.072833784, Desejado: 1.0, Erro: 0.429818596
Padrão>> 250 - Calculado: 0.765821370, Desejado: 1.0, Erro: 0.027419815
Padrão>> 251 - Calculado: 0.971199156, Desejado: 1.0, Erro: 0.000414744
Padrão>> 252 - Calculado: 0.067034892, Desejado: 1.0, Erro: 0.435211946
Padrão>> 253 - Calculado: 0.086496574, Desejado: 0.0, Erro: 0.003740829
Padrão>> 254 - Calculado: 0.865651083, Desejado: 1.0, Erro: 0.009024816
Padrão>> 255 - Calculado: 0.517965927, Desejado: 1.0, Erro: 0.116178424
Padrão>> 256 - Calculado: 0.970594872, Desejado: 1.0, Erro: 0.000432331
Padrão>> 257 - Calculado: 0.476506303, Desejado: 0.0, Erro: 0.113529128
Padrão>> 258 - Calculado: 0.080902399, Desejado: 0.0, Erro: 0.003272599
Padrão>> 259 - Calculado: 0.416149849, Desejado: 0.0, Erro: 0.086590348
Padrão>> 260 - Calculado: 0.069946966, Desejado: 1.0, Erro: 0.432499323
Padrão>> 261 - Calculado: 0.198866148, Desejado: 0.0, Erro: 0.019773872
Padrão>> 262 - Calculado: 0.883807460, Desejado: 1.0, Erro: 0.006750353
Padrão>> 263 - Calculado: 0.272743719, Desejado: 0.0, Erro: 0.037194568
Padrão>> 264 - Calculado: 0.091876237, Desejado: 0.0, Erro: 0.004220621
Padrão>> 265 - Calculado: 0.203721605, Desejado: 0.0, Erro: 0.020751246
Padrão>> 266 - Calculado: 0.211245361, Desejado: 0.0, Erro: 0.022312301
Padrão>> 267 - Calculado: 0.992444741, Desejado: 1.0, Erro: 0.000028541
Padrão>> 268 - Calculado: 0.050743919, Desejado: 1.0, Erro: 0.450543554
Padrão>> 269 - Calculado: 0.690915847, Desejado: 1.0, Erro: 0.047766507
Padrão>> 270 - Calculado: 0.073274456, Desejado: 1.0, Erro: 0.429410117
Padrão>> 271 - Calculado: 0.969783572, Desejado: 1.0, Erro: 0.000456516
Padrão>> 272 - Calculado: 0.902937919, Desejado: 1.0, Erro: 0.004710524
Padrão>> 273 - Calculado: 0.112802280, Desejado: 0.0, Erro: 0.006362177
Padrão>> 274 - Calculado: 0.692220679, Desejado: 1.0, Erro: 0.047364055
Padrão>> 275 - Calculado: 0.118183175, Desejado: 0.0, Erro: 0.006983631
Padrão>> 276 - Calculado: 0.170989125, Desejado: 0.0, Erro: 0.014618640
Padrão>> 277 - Calculado: 0.791706223, Desejado: 1.0, Erro: 0.021693149
Padrão>> 278 - Calculado: 0.061196382, Desejado: 1.0, Erro: 0.440676116
Padrão>> 279 - Calculado: 0.063836071, Desejado: 1.0, Erro: 0.438201451
Padrão>> 280 - Calculado: 0.955271360, Desejado: 1.0, Erro: 0.001000326
Padrão>> 281 - Calculado: 0.988684586, Desejado: 1.0, Erro: 0.000064019
Padrão>> 282 - Calculado: 0.485836551, Desejado: 1.0, Erro: 0.132182026
Padrão>> 283 - Calculado: 0.160391375, Desejado: 0.0, Erro: 0.012862697
Padrão>> 284 - Calculado: 0.919862797, Desejado: 1.0, Erro: 0.003210986
Padrão>> 285 - Calculado: 0.990485545, Desejado: 1.0, Erro: 0.000045262
Padrão>> 286 - Calculado: 0.926234186, Desejado: 1.0, Erro: 0.002720698
Padrão>> 287 - Calculado: 0.120255877, Desejado: 0.0, Erro: 0.007230738
Padrão>> 288 - Calculado: 0.258955738, Desejado: 1.0, Erro: 0.274573299
Padrão>> 289 - Calculado: 0.092854375, Desejado: 0.0, Erro: 0.004310967
Padrão>> 290 - Calculado: 0.979138739, Desejado: 1.0, Erro: 0.000217596
Padrão>> 291 - Calculado: 0.181381581, Desejado: 1.0, Erro: 0.335068058
Padrão>> 292 - Calculado: 0.961720798, Desejado: 1.0, Erro: 0.000732649
Padrão>> 293 - Calculado: 0.127796439, Desejado: 0.0, Erro: 0.008165965
Padrão>> 294 - Calculado: 0.299109226, Desejado: 0.0, Erro: 0.044733165
Padrão>> 295 - Calculado: 0.133836985, Desejado: 0.0, Erro: 0.008956169
Padrão>> 296 - Calculado: 0.926031723, Desejado: 1.0, Erro: 0.002735653
Padrão>> 297 - Calculado: 0.135013658, Desejado: 0.0, Erro: 0.009114344
Padrão>> 298 - Calculado: 0.742290588, Desejado: 1.0, Erro: 0.033207071
Padrão>> 299 - Calculado: 0.962089087, Desejado: 1.0, Erro: 0.000718619
Padrão>> 300 - Calculado: 0.201903250, Desejado: 0.0, Erro: 0.020382461
Padrão>> 301 - Calculado: 0.208205084, Desejado: 0.0, Erro: 0.021674679
Padrão>> 302 - Calculado: 0.107569146, Desejado: 0.0, Erro: 0.005785561
Padrão>> 303 - Calculado: 0.986228384, Desejado: 1.0, Erro: 0.000094829
Padrão>> 304 - Calculado: 0.962811426, Desejado: 1.0, Erro: 0.000691495
Padrão>> 305 - Calculado: 0.956773840, Desejado: 1.0, Erro: 0.000934250
Padrão>> 306 - Calculado: 0.901068372, Desejado: 1.0, Erro: 0.004893733
Padrão>> 307 - Calculado: 0.098871414, Desejado: 0.0, Erro: 0.004887778
Padrão>> 308 - Calculado: 0.090318571, Desejado: 1.0, Erro: 0.413760151
Padrão>> 309 - Calculado: 0.071660462, Desejado: 0.0, Erro: 0.002567611
Padrão>> 310 - Calculado: 0.102629630, Desejado: 0.0, Erro: 0.005266420
Padrão>> 311 - Calculado: 0.915737909, Desejado: 1.0, Erro: 0.003550050
Padrão>> 312 - Calculado: 0.218469222, Desejado: 0.0, Erro: 0.023864401
Padrão>> 313 - Calculado: 0.191780990, Desejado: 0.0, Erro: 0.018389974
Padrão>> 314 - Calculado: 0.985378650, Desejado: 1.0, Erro: 0.000106892
Padrão>> 315 - Calculado: 0.073862044, Desejado: 1.0, Erro: 0.428865757
Padrão>> 316 - Calculado: 0.353107149, Desejado: 1.0, Erro: 0.209235180
Padrão>> 317 - Calculado: 0.084412915, Desejado: 0.0, Erro: 0.003562770
Padrão>> 318 - Calculado: 0.815456480, Desejado: 1.0, Erro: 0.017028155
Padrão>> 319 - Calculado: 0.069439232, Desejado: 1.0, Erro: 0.432971671
Padrão>> 320 - Calculado: 0.083257021, Desejado: 1.0, Erro: 0.420208845
Padrão>> 321 - Calculado: 0.202041346, Desejado: 0.0, Erro: 0.020410353
Padrão>> 322 - Calculado: 0.062074768, Desejado: 1.0, Erro: 0.439851871
Padrão>> 323 - Calculado: 0.862872144, Desejado: 1.0, Erro: 0.009402024
