Cenário experimental com 3 camadas: Skin_Segmentation_HO

Padrão>> 1 - Calculado: 0.217642832, Desejado: 0.0, Erro: 0.023684201
Padrão>> 179 - Calculado: 0.835535267, Desejado: 1.0, Erro: 0.013524324
Padrão>> 180 - Calculado: 0.532820173, Desejado: 1.0, Erro: 0.109128495
Padrão>> 181 - Calculado: 0.899770527, Desejado: 1.0, Erro: 0.005022974
Padrão>> 182 - Calculado: 0.965454755, Desejado: 1.0, Erro: 0.000596687
Padrão>> 183 - Calculado: 0.099014650, Desejado: 1.0, Erro: 0.405887300
Padrão>> 184 - Calculado: 0.152731393, Desejado: 0.0, Erro: 0.011663439
Padrão>> 185 - Calculado: 0.227217955, Desejado: 0.0, Erro: 0.025814000
Padrão>> 186 - Calculado: 0.167552189, Desejado: 0.0, Erro: 0.014036868
Padrão>> 187 - Calculado: 0.136277897, Desejado: 0.0, Erro: 0.009285833
Padrão>> 188 - Calculado: 0.127963614, Desejado: 1.0, Erro: 0.380223729
Padrão>> 189 - Calculado: 0.086361277, Desejado: 1.0, Erro: 0.417367858
Padrão>> 190 - Calculado: 0.996702698, Desejado: 1.0, Erro: 0.000005436
Padrão>> 191 - Calculado: 0.993041526, Desejado: 1.0, Erro: 0.000024210
Padrão>> 192 - Calculado: 0.893522611, Desejado: 1.0, Erro: 0.005668717
Padrão>> 193 - Calculado: 0.990304583, Desejado: 1.0, Erro: 0.000047001
Padrão>> 194 - Calculado: 0.996251057, Desejado: 1.0, Erro: 0.000007027
Padrão>> 195 - Calculado: 0.133122258, Desejado: 0.0, Erro: 0.008860768
Padrão>> 196 - Calculado: 0.165966578, Desejado: 0.0, Erro: 0.013772452
Padrão>> 197 - Calculado: 0.375835048, Desejado: 1.0, Erro: 0.194790943
Padrão>> 198 - Calculado: 0.715365460, Desejado: 1.0, Erro: 0.040508411
Padrão>> 199 - Calculado: 0.235153316, Desejado: 0.0, Erro: 0.027648541
Padrão>> 200 - Calculado: 0.140477387, Desejado: 0.0, Erro: 0.009866948
Padrão>> 201 - Calculado: 0.182853283, Desejado: 0.0, Erro: 0.016717662
Padrão>> 202 - Calculado: 0.225154648, Desejado: 0.0, Erro: 0.025347308
Padrão>> 203 - Calculado: 0.195203638, Desejado: 0.0, Erro: 0.019052230
Padrão>> 204 - Calculado: 0.123874973, Desejado: 1.0, Erro: 0.383797532
Padrão>> 205 - Calculado: 0.143317264, Desejado: 0.0, Erro: 0.010269919
Padrão>> 206 - Calculado: 0.983125847, Desejado: 1.0, Erro: 0.000142369
Padrão>> 207 - Calculado: 0.212937171, Desejado: 0.0, Erro: 0.022671119
Padrão>> 208 - Calculado: 0.131593297, Desejado: 0.0, Erro: 0.008658398
Padrão>> 209 - Calculado: 0.214852638, Desejado: 0.0, Erro: 0.023080828
Padrão>> 210 - Calculado: 0.978228074, Desejado: 1.0, Erro: 0.000237008
Padrão>> 211 - Calculado: 0.174742260, Desejado: 1.0, Erro: 0.340525169
Padrão>> 212 - Calculado: 0.120835168, Desejado: 0.0, Erro: 0.007300569
Padrão>> 213 - Calculado: 0.202469396, Desejado: 0.0, Erro: 0.020496928
Padrão>> 214 - Calculado: 0.204500299, Desejado: 0.0, Erro: 0.020910186
Padrão>> 215 - Calculado: 0.806830837, Desejado: 1.0, Erro: 0.018657163
Padrão>> 216 - Calculado: 0.925403497, Desejado: 1.0, Erro: 0.002782319
Padrão>> 217 - Calculado: 0.777188353, Desejado: 1.0, Erro: 0.024822515
Padrão>> 218 - Calculado: 0.932508572, Desejado: 1.0, Erro: 0.002277546
Padrão>> 219 - Calculado: 0.273340812, Desejado: 0.0, Erro: 0.037357600
Padrão>> 220 - Calculado: 0.756713581, Desejado: 1.0, Erro: 0.029594141
Padrão>> 221 - Calculado: 0.414893621, Desejado: 0.0, Erro: 0.086068359
Padrão>> 222 - Calculado: 0.351390119, Desejado: 0.0, Erro: 0.061737508
Padrão>> 223 - Calculado: 0.907943553, Desejado: 1.0, Erro: 0.004237195
Padrão>> 224 - Calculado: 0.129357444, Desejado: 0.0, Erro: 0.008366674
Padrão>> 225 - Calculado: 0.160484979, Desejado: 0.0, Erro: 0.012877714
Padrão>> 226 - Calculado: 0.957184089, Desejado: 1.0, Erro: 0.000916601
Padrão>> 227 - Calculado: 0.396363773, Desejado: 0.0, Erro: 0.078552120
Padrão>> 228 - Calculado: 0.156863337, Desejado: 0.0, Erro: 0.012303053
Padrão>> 229 - Calculado: 0.139259504, Desejado: 0.0, Erro: 0.009696605
Padrão>> 230 - Calculado: 0.216778157, Desejado: 0.0, Erro: 0.023496385
Padrão>> 231 - Calculado: 0.145935436, Desejado: 0.0, Erro: 0.010648576
Padrão>> 232 - Calculado: 0.969091729, Desejado: 1.0, Erro: 0.000477661
Padrão>> 233 - Calculado: 0.987584283, Desejado: 1.0, Erro: 0.000077075
Padrão>> 234 - Calculado: 0.263450619, Desejado: 0.0, Erro: 0.034703114
Padrão>> 235 - Calculado: 0.970438593, Desejado: 1.0, Erro: 0.000436938
Padrão>> 236 - Calculado: 0.118702870, Desejado: 0.0, Erro: 0.007045186
Padrão>> 237 - Calculado: 0.217697617, Desejado: 0.0, Erro: 0.023696126
Padrão>> 238 - Calculado: 0.116406675, Desejado: 0.0, Erro: 0.006775257
Padrão>> 239 - Calculado: 0.156813845, Desejado: 0.0, Erro: 0.012295291
Padrão>> 240 - Calculado: 0.124524467, Desejado: 0.0, Erro: 0.007753171
Padrão>> 241 - Calculado: 0.631000675, Desejado: 1.0, Erro: 0.068080251
Padrão>> 242 - Calculado: 0.250765999, Desejado: 0.0, Erro: 0.031441793
Padrão>> 243 - Calculado: 0.163266232, Desejado: 0.0, Erro: 0.013327931
Padrão>> 244 - Calculado: 0.085846537, Desejado: 1.0, Erro: 0.417838277
Padrão>> 245 - Calculado: 0.822401029, Desejado: 1.0, Erro: 0.015770697
Padrão>> 246 - Calculado: 0.156946017, Desejado: 0.0, Erro: 0.012316026
Padrão>> 247 - Calculado: 0.918079896, Desejado: 1.0, Erro: 0.003355452
Padrão>> 248 - Calculado: 0.103209300, Desejado: 1.0, Erro: 0.402116779
Padrão>> 249 - Calculado: 0.176174154, Desejado: 0.0, Erro: 0.015518666
Padrão>> 250 - Calculado: 0.099980202, Desejado: 1.0, Erro: 0.405017819
Padrão>> 251 - Calculado: 0.945114846, Desejado: 1.0, Erro: 0.001506190
Padrão>> 252 - Calculado: 0.974224330, Desejado: 1.0, Erro: 0.000332193
Padrão>> 253 - Calculado: 0.769459473, Desejado: 1.0, Erro: 0.026574467
Padrão>> 254 - Calculado: 0.140450358, Desejado: 1.0, Erro: 0.369412793
Padrão>> 255 - Calculado: 0.827998024, Desejado: 1.0, Erro: 0.014792340
Padrão>> 256 - Calculado: 0.132296751, Desejado: 0.0, Erro: 0.008751215
Padrão>> 257 - Calculado: 0.492949685, Desejado: 0.0, Erro: 0.121499696
Padrão>> 258 - Calculado: 0.156820399, Desejado: 0.0, Erro: 0.012296319
Padrão>> 259 - Calculado: 0.255288086, Desejado: 0.0, Erro: 0.032586003
Padrão>> 260 - Calculado: 0.096655349, Desejado: 1.0, Erro: 0.408015779
Padrão>> 261 - Calculado: 0.333907432, Desejado: 0.0, Erro: 0.055747086
Padrão>> 262 - Calculado: 0.875919078, Desejado: 1.0, Erro: 0.007698038
Padrão>> 263 - Calculado: 0.152874948, Desejado: 0.0, Erro: 0.011685375
Padrão>> 264 - Calculado: 0.178269953, Desejado: 0.0, Erro: 0.015890088
Padrão>> 265 - Calculado: 0.995196577, Desejado: 1.0, Erro: 0.000011536
Padrão>> 266 - Calculado: 0.138143843, Desejado: 0.0, Erro: 0.009541861
Padrão>> 267 - Calculado: 0.159430743, Desejado: 0.0, Erro: 0.012709081
Padrão>> 268 - Calculado: 0.947826499, Desejado: 1.0, Erro: 0.001361037
Padrão>> 269 - Calculado: 0.286358797, Desejado: 0.0, Erro: 0.041000680
Padrão>> 270 - Calculado: 0.630773955, Desejado: 1.0, Erro: 0.068163936
Padrão>> 271 - Calculado: 0.159890395, Desejado: 0.0, Erro: 0.012782469
Padrão>> 272 - Calculado: 0.447336281, Desejado: 0.0, Erro: 0.100054874
Padrão>> 273 - Calculado: 0.127855168, Desejado: 0.0, Erro: 0.008173472
Padrão>> 274 - Calculado: 0.135306237, Desejado: 1.0, Erro: 0.373847652
Padrão>> 275 - Calculado: 0.176355871, Desejado: 0.0, Erro: 0.015550697
Padrão>> 276 - Calculado: 0.089188176, Desejado: 1.0, Erro: 0.414789089
Padrão>> 277 - Calculado: 0.112572853, Desejado: 0.0, Erro: 0.006336324
Padrão>> 278 - Calculado: 0.957428742, Desejado: 1.0, Erro: 0.000906156
Padrão>> 279 - Calculado: 0.926766006, Desejado: 1.0, Erro: 0.002681609
Padrão>> 280 - Calculado: 0.271106997, Desejado: 0.0, Erro: 0.036749502
Padrão>> 281 - Calculado: 0.090299920, Desejado: 1.0, Erro: 0.413777117
Padrão>> 282 - Calculado: 0.397066394, Desejado: 1.0, Erro: 0.181764467
Padrão>> 283 - Calculado: 0.208786965, Desejado: 1.0, Erro: 0.313009033
Padrão>> 284 - Calculado: 0.198678114, Desejado: 0.0, Erro: 0.019736496
Padrão>> 285 - Calculado: 0.385752888, Desejado: 0.0, Erro: 0.074402645
Padrão>> 286 - Calculado: 0.359577276, Desejado: 1.0, Erro: 0.205070633
Padrão>> 287 - Calculado: 0.993065633, Desejado: 1.0, Erro: 0.000024043
Padrão>> 288 - Calculado: 0.140883297, Desejado: 0.0, Erro: 0.009924052
Padrão>> 289 - Calculado: 0.882217859, Desejado: 1.0, Erro: 0.006936316
Padrão>> 290 - Calculado: 0.991143360, Desejado: 1.0, Erro: 0.000039220
Padrão>> 291 - Calculado: 0.992396966, Desejado: 1.0, Erro: 0.000028903
Padrão>> 292 - Calculado: 0.250370391, Desejado: 0.0, Erro: 0.031342666
Padrão>> 293 - Calculado: 0.201551401, Desejado: 0.0, Erro: 0.020311484
Padrão>> 294 - Calculado: 0.153349667, Desejado: 0.0, Erro: 0.011758060
Padrão>> 295 - Calculado: 0.200785605, Desejado: 0.0, Erro: 0.020157430
Padrão>> 296 - Calculado: 0.884325250, Desejado: 1.0, Erro: 0.006690324
Padrão>> 297 - Calculado: 0.973188954, Desejado: 1.0, Erro: 0.000359416
Padrão>> 298 - Calculado: 0.207248457, Desejado: 0.0, Erro: 0.021475961
Padrão>> 299 - Calculado: 0.102958820, Desejado: 1.0, Erro: 0.402341440
Padrão>> 300 - Calculado: 0.997047602, Desejado: 1.0, Erro: 0.000004358
Padrão>> 301 - Calculado: 0.160263749, Desejado: 0.0, Erro: 0.012842235
Padrão>> 302 - Calculado: 0.955510141, Desejado: 1.0, Erro: 0.000989674
Padrão>> 303 - Calculado: 0.891101776, Desejado: 1.0, Erro: 0.005929412
Padrão>> 304 - Calculado: 0.996997080, Desejado: 1.0, Erro: 0.000004509
Padrão>> 305 - Calculado: 0.275960623, Desejado: 0.0, Erro: 0.038077133
Padrão>> 306 - Calculado: 0.126501278, Desejado: 0.0, Erro: 0.008001287
Padrão>> 307 - Calculado: 0.175118062, Desejado: 0.0, Erro: 0.015333168
Padrão>> 308 - Calculado: 0.205444869, Desejado: 0.0, Erro: 0.021103797
Padrão>> 309 - Calculado: 0.132766813, Desejado: 0.0, Erro: 0.008813513
Padrão>> 310 - Calculado: 0.398524996, Desejado: 1.0, Erro: 0.180886090
Padrão>> 311 - Calculado: 0.179431955, Desejado: 0.0, Erro: 0.016097913
Padrão>> 312 - Calculado: 0.112190676, Desejado: 1.0, Erro: 0.394102698
Padrão>> 313 - Calculado: 0.982428824, Desejado: 1.0, Erro: 0.000154373
Padrão>> 314 - Calculado: 0.997123888, Desejado: 1.0, Erro: 0.000004136
Padrão>> 315 - Calculado: 0.143014656, Desejado: 0.0, Erro: 0.010226596
Padrão>> 316 - Calculado: 0.842514182, Desejado: 1.0, Erro: 0.012400891
Padrão>> 317 - Calculado: 0.829221709, Desejado: 1.0, Erro: 0.014582612
Padrão>> 318 - Calculado: 0.180967479, Desejado: 0.0, Erro: 0.016374614
Padrão>> 319 - Calculado: 0.157446631, Desejado: 0.0, Erro: 0.012394721
Padrão>> 320 - Calculado: 0.242595331, Desejado: 0.0, Erro: 0.029426247
Padrão>> 321 - Calculado: 0.162135233, Desejado: 0.0, Erro: 0.013143917
Padrão>> 322 - Calculado: 0.964658552, Desejado: 1.0, Erro: 0.000624509
Padrão>> 323 - Calculado: 0.205077957, Desejado: 0.0, Erro: 0.021028484
