Cenário experimental com 4 camadas: Skin_Segmentation_HO

Padrão>> 1 - Calculado: 0.462567240, Desejado: 1.0, Erro: 0.144416986
Padrão>> 48 - Calculado: 0.147375837, Desejado: 0.0, Erro: 0.010859819
Padrão>> 49 - Calculado: 0.110329421, Desejado: 0.0, Erro: 0.006086291
Padrão>> 50 - Calculado: 0.182768505, Desejado: 0.0, Erro: 0.016702163
Padrão>> 51 - Calculado: 0.985481284, Desejado: 1.0, Erro: 0.000105397
Padrão>> 52 - Calculado: 0.992436614, Desejado: 1.0, Erro: 0.000028602
Padrão>> 53 - Calculado: 0.994283740, Desejado: 1.0, Erro: 0.000016338
Padrão>> 54 - Calculado: 0.145432333, Desejado: 1.0, Erro: 0.365142948
Padrão>> 55 - Calculado: 0.992908793, Desejado: 1.0, Erro: 0.000025143
Padrão>> 56 - Calculado: 0.994439790, Desejado: 1.0, Erro: 0.000015458
Padrão>> 57 - Calculado: 0.110856232, Desejado: 0.0, Erro: 0.006144552
Padrão>> 58 - Calculado: 0.993608278, Desejado: 1.0, Erro: 0.000020427
Padrão>> 59 - Calculado: 0.196461235, Desejado: 0.0, Erro: 0.019298508
Padrão>> 60 - Calculado: 0.158188158, Desejado: 0.0, Erro: 0.012511747
Padrão>> 61 - Calculado: 0.555058740, Desejado: 0.0, Erro: 0.154045102
Padrão>> 62 - Calculado: 0.167641464, Desejado: 0.0, Erro: 0.014051830
Padrão>> 63 - Calculado: 0.109965454, Desejado: 0.0, Erro: 0.006046201
Padrão>> 64 - Calculado: 0.164480966, Desejado: 1.0, Erro: 0.349046028
Padrão>> 65 - Calculado: 0.157484061, Desejado: 1.0, Erro: 0.354916554
Padrão>> 66 - Calculado: 0.978692834, Desejado: 1.0, Erro: 0.000226998
Padrão>> 67 - Calculado: 0.862368166, Desejado: 1.0, Erro: 0.009471261
Padrão>> 68 - Calculado: 0.126157215, Desejado: 0.0, Erro: 0.007957822
Padrão>> 69 - Calculado: 0.994421611, Desejado: 1.0, Erro: 0.000015559
Padrão>> 70 - Calculado: 0.110825029, Desejado: 0.0, Erro: 0.006141094
Padrão>> 71 - Calculado: 0.245095447, Desejado: 0.0, Erro: 0.030035889
Padrão>> 72 - Calculado: 0.994276269, Desejado: 1.0, Erro: 0.000016381
Padrão>> 73 - Calculado: 0.401655341, Desejado: 0.0, Erro: 0.080663507
Padrão>> 74 - Calculado: 0.295424925, Desejado: 0.0, Erro: 0.043637943
Padrão>> 75 - Calculado: 0.115957084, Desejado: 0.0, Erro: 0.006723023
Padrão>> 76 - Calculado: 0.670655088, Desejado: 1.0, Erro: 0.054234036
Padrão>> 77 - Calculado: 0.126319213, Desejado: 1.0, Erro: 0.381659059
Padrão>> 78 - Calculado: 0.983965904, Desejado: 1.0, Erro: 0.000128546
Padrão>> 79 - Calculado: 0.460009028, Desejado: 0.0, Erro: 0.105804153
Padrão>> 80 - Calculado: 0.121823769, Desejado: 0.0, Erro: 0.007420515
Padrão>> 81 - Calculado: 0.161696717, Desejado: 1.0, Erro: 0.351376197
Padrão>> 82 - Calculado: 0.110681722, Desejado: 0.0, Erro: 0.006125222
Padrão>> 83 - Calculado: 0.957451500, Desejado: 1.0, Erro: 0.000905187
Padrão>> 84 - Calculado: 0.202904594, Desejado: 0.0, Erro: 0.020585137
Padrão>> 85 - Calculado: 0.900726869, Desejado: 1.0, Erro: 0.004927577
Padrão>> 86 - Calculado: 0.109695047, Desejado: 0.0, Erro: 0.006016502
Padrão>> 87 - Calculado: 0.129417928, Desejado: 0.0, Erro: 0.008374500
Padrão>> 88 - Calculado: 0.991539362, Desejado: 1.0, Erro: 0.000035791
Padrão>> 89 - Calculado: 0.993165143, Desejado: 1.0, Erro: 0.000023358
Padrão>> 90 - Calculado: 0.109186834, Desejado: 1.0, Erro: 0.396774048
Padrão>> 91 - Calculado: 0.428686475, Desejado: 0.0, Erro: 0.091886047
Padrão>> 92 - Calculado: 0.131149349, Desejado: 0.0, Erro: 0.008600076
Padrão>> 93 - Calculado: 0.470081151, Desejado: 0.0, Erro: 0.110488144
Padrão>> 94 - Calculado: 0.111223838, Desejado: 0.0, Erro: 0.006185371
Padrão>> 95 - Calculado: 0.171784656, Desejado: 1.0, Erro: 0.342970328
Padrão>> 96 - Calculado: 0.130720535, Desejado: 0.0, Erro: 0.008543929
Padrão>> 97 - Calculado: 0.109711984, Desejado: 0.0, Erro: 0.006018360
Padrão>> 98 - Calculado: 0.982903554, Desejado: 1.0, Erro: 0.000146144
Padrão>> 99 - Calculado: 0.992297228, Desejado: 1.0, Erro: 0.000029666
Padrão>> 100 - Calculado: 0.136392996, Desejado: 0.0, Erro: 0.009301525
Padrão>> 101 - Calculado: 0.157166437, Desejado: 0.0, Erro: 0.012350644
Padrão>> 102 - Calculado: 0.245552798, Desejado: 0.0, Erro: 0.030148088
Padrão>> 103 - Calculado: 0.128945039, Desejado: 0.0, Erro: 0.008313412
Padrão>> 104 - Calculado: 0.109207893, Desejado: 0.0, Erro: 0.005963182
Padrão>> 105 - Calculado: 0.135305745, Desejado: 0.0, Erro: 0.009153822
Padrão>> 106 - Calculado: 0.992663907, Desejado: 1.0, Erro: 0.000026909
Padrão>> 107 - Calculado: 0.114336520, Desejado: 0.0, Erro: 0.006536420
Padrão>> 108 - Calculado: 0.992917073, Desejado: 1.0, Erro: 0.000025084
Padrão>> 109 - Calculado: 0.150316156, Desejado: 0.0, Erro: 0.011297473
Padrão>> 110 - Calculado: 0.110714223, Desejado: 0.0, Erro: 0.006128820
Padrão>> 111 - Calculado: 0.405472835, Desejado: 0.0, Erro: 0.082204110
Padrão>> 112 - Calculado: 0.361537911, Desejado: 0.0, Erro: 0.065354830
Padrão>> 113 - Calculado: 0.990395148, Desejado: 1.0, Erro: 0.000046127
Padrão>> 114 - Calculado: 0.994116224, Desejado: 1.0, Erro: 0.000017309
Padrão>> 115 - Calculado: 0.628597416, Desejado: 1.0, Erro: 0.068969940
Padrão>> 116 - Calculado: 0.992171146, Desejado: 1.0, Erro: 0.000030645
Padrão>> 117 - Calculado: 0.184273763, Desejado: 0.0, Erro: 0.016978410
Padrão>> 118 - Calculado: 0.112121555, Desejado: 0.0, Erro: 0.006285622
Padrão>> 119 - Calculado: 0.991617234, Desejado: 1.0, Erro: 0.000035135
Padrão>> 120 - Calculado: 0.151941760, Desejado: 0.0, Erro: 0.011543149
Padrão>> 121 - Calculado: 0.250086802, Desejado: 0.0, Erro: 0.031271704
Padrão>> 122 - Calculado: 0.112324367, Desejado: 0.0, Erro: 0.006308382
Padrão>> 123 - Calculado: 0.117731462, Desejado: 0.0, Erro: 0.006930349
Padrão>> 124 - Calculado: 0.623995548, Desejado: 0.0, Erro: 0.194685222
Padrão>> 125 - Calculado: 0.129090971, Desejado: 0.0, Erro: 0.008332239
Padrão>> 126 - Calculado: 0.113208264, Desejado: 0.0, Erro: 0.006408056
Padrão>> 127 - Calculado: 0.109307119, Desejado: 0.0, Erro: 0.005974023
Padrão>> 128 - Calculado: 0.134353381, Desejado: 0.0, Erro: 0.009025415
Padrão>> 129 - Calculado: 0.142480844, Desejado: 0.0, Erro: 0.010150395
Padrão>> 130 - Calculado: 0.113847560, Desejado: 0.0, Erro: 0.006480633
Padrão>> 131 - Calculado: 0.120867526, Desejado: 1.0, Erro: 0.386436953
Padrão>> 132 - Calculado: 0.973200925, Desejado: 1.0, Erro: 0.000359095
Padrão>> 133 - Calculado: 0.990688990, Desejado: 1.0, Erro: 0.000043347
Padrão>> 134 - Calculado: 0.328047931, Desejado: 0.0, Erro: 0.053807723
Padrão>> 135 - Calculado: 0.994209669, Desejado: 1.0, Erro: 0.000016764
Padrão>> 136 - Calculado: 0.959779427, Desejado: 1.0, Erro: 0.000808847
Padrão>> 137 - Calculado: 0.974865782, Desejado: 1.0, Erro: 0.000315864
Padrão>> 138 - Calculado: 0.340952069, Desejado: 0.0, Erro: 0.058124157
Padrão>> 139 - Calculado: 0.973542207, Desejado: 1.0, Erro: 0.000350007
Padrão>> 140 - Calculado: 0.134710582, Desejado: 0.0, Erro: 0.009073470
Padrão>> 141 - Calculado: 0.637853396, Desejado: 0.0, Erro: 0.203428477
Padrão>> 142 - Calculado: 0.244282844, Desejado: 0.0, Erro: 0.029837054
Padrão>> 143 - Calculado: 0.991539593, Desejado: 1.0, Erro: 0.000035789
Padrão>> 144 - Calculado: 0.132023982, Desejado: 1.0, Erro: 0.376691184
Padrão>> 145 - Calculado: 0.980313194, Desejado: 1.0, Erro: 0.000193785
Padrão>> 146 - Calculado: 0.240373090, Desejado: 1.0, Erro: 0.288516521
Padrão>> 147 - Calculado: 0.188290655, Desejado: 0.0, Erro: 0.017726685
Padrão>> 148 - Calculado: 0.793398117, Desejado: 1.0, Erro: 0.021342169
Padrão>> 149 - Calculado: 0.514461226, Desejado: 0.0, Erro: 0.132335177
Padrão>> 150 - Calculado: 0.978452145, Desejado: 1.0, Erro: 0.000232155
Padrão>> 151 - Calculado: 0.279678682, Desejado: 0.0, Erro: 0.039110083
Padrão>> 152 - Calculado: 0.109894607, Desejado: 0.0, Erro: 0.006038412
Padrão>> 153 - Calculado: 0.109372752, Desejado: 0.0, Erro: 0.005981199
Padrão>> 154 - Calculado: 0.985377508, Desejado: 1.0, Erro: 0.000106909
Padrão>> 155 - Calculado: 0.948622703, Desejado: 1.0, Erro: 0.001319813
Padrão>> 156 - Calculado: 0.110432895, Desejado: 0.0, Erro: 0.006097712
Padrão>> 157 - Calculado: 0.126305948, Desejado: 0.0, Erro: 0.007976596
Padrão>> 158 - Calculado: 0.993704184, Desejado: 1.0, Erro: 0.000019819
Padrão>> 159 - Calculado: 0.154722879, Desejado: 1.0, Erro: 0.357246706
Padrão>> 160 - Calculado: 0.124221400, Desejado: 1.0, Erro: 0.383494078
Padrão>> 161 - Calculado: 0.109628672, Desejado: 0.0, Erro: 0.006009223
Padrão>> 162 - Calculado: 0.144619548, Desejado: 0.0, Erro: 0.010457407
Padrão>> 163 - Calculado: 0.602004533, Desejado: 0.0, Erro: 0.181204729
Padrão>> 164 - Calculado: 0.208966968, Desejado: 0.0, Erro: 0.021833597
Padrão>> 165 - Calculado: 0.109688032, Desejado: 1.0, Erro: 0.396327700
Padrão>> 166 - Calculado: 0.428889119, Desejado: 1.0, Erro: 0.163083819
Padrão>> 167 - Calculado: 0.732915458, Desejado: 0.0, Erro: 0.268582534
Padrão>> 168 - Calculado: 0.981127018, Desejado: 1.0, Erro: 0.000178095
Padrão>> 169 - Calculado: 0.186316157, Desejado: 0.0, Erro: 0.017356855
Padrão>> 170 - Calculado: 0.115770089, Desejado: 0.0, Erro: 0.006701357
Padrão>> 171 - Calculado: 0.125729079, Desejado: 0.0, Erro: 0.007903901
Padrão>> 172 - Calculado: 0.113453222, Desejado: 0.0, Erro: 0.006435817
Padrão>> 173 - Calculado: 0.977094612, Desejado: 1.0, Erro: 0.000262328
Padrão>> 174 - Calculado: 0.991325988, Desejado: 1.0, Erro: 0.000037619
Padrão>> 175 - Calculado: 0.139577005, Desejado: 1.0, Erro: 0.370163865
Padrão>> 176 - Calculado: 0.152287881, Desejado: 0.0, Erro: 0.011595799
Padrão>> 177 - Calculado: 0.134501016, Desejado: 1.0, Erro: 0.374544245
Padrão>> 178 - Calculado: 0.994617210, Desejado: 1.0, Erro: 0.000014487
Padrão>> 179 - Calculado: 0.960864499, Desejado: 1.0, Erro: 0.000765794
Padrão>> 180 - Calculado: 0.110043609, Desejado: 0.0, Erro: 0.006054798
Padrão>> 181 - Calculado: 0.989943288, Desejado: 1.0, Erro: 0.000050569
Padrão>> 182 - Calculado: 0.120594141, Desejado: 0.0, Erro: 0.007271473
Padrão>> 183 - Calculado: 0.113609519, Desejado: 1.0, Erro: 0.392844043
Padrão>> 184 - Calculado: 0.120076977, Desejado: 1.0, Erro: 0.387132263
Padrão>> 185 - Calculado: 0.389659310, Desejado: 1.0, Erro: 0.186257879
Padrão>> 186 - Calculado: 0.115384786, Desejado: 0.0, Erro: 0.006656824
Padrão>> 187 - Calculado: 0.109261587, Desejado: 0.0, Erro: 0.005969047
Padrão>> 188 - Calculado: 0.990445400, Desejado: 1.0, Erro: 0.000045645
Padrão>> 189 - Calculado: 0.180210661, Desejado: 0.0, Erro: 0.016237941
Padrão>> 190 - Calculado: 0.991544994, Desejado: 1.0, Erro: 0.000035744
Padrão>> 191 - Calculado: 0.109150167, Desejado: 0.0, Erro: 0.005956879
Padrão>> 192 - Calculado: 0.109166209, Desejado: 0.0, Erro: 0.005958631
Padrão>> 193 - Calculado: 0.674564638, Desejado: 1.0, Erro: 0.052954088
Padrão>> 194 - Calculado: 0.119495797, Desejado: 1.0, Erro: 0.387643826
Padrão>> 195 - Calculado: 0.169510408, Desejado: 0.0, Erro: 0.014366889
Padrão>> 196 - Calculado: 0.121920924, Desejado: 0.0, Erro: 0.007432356
Padrão>> 197 - Calculado: 0.242238570, Desejado: 0.0, Erro: 0.029339762
Padrão>> 198 - Calculado: 0.981600901, Desejado: 1.0, Erro: 0.000169263
Padrão>> 199 - Calculado: 0.108746953, Desejado: 0.0, Erro: 0.005912950
Padrão>> 200 - Calculado: 0.991755992, Desejado: 1.0, Erro: 0.000033982
Padrão>> 201 - Calculado: 0.109388111, Desejado: 0.0, Erro: 0.005982879
Padrão>> 202 - Calculado: 0.129752752, Desejado: 0.0, Erro: 0.008417888
Padrão>> 203 - Calculado: 0.993947955, Desejado: 1.0, Erro: 0.000018314
Padrão>> 204 - Calculado: 0.270900144, Desejado: 1.0, Erro: 0.265793300
Padrão>> 205 - Calculado: 0.124513672, Desejado: 0.0, Erro: 0.007751827
Padrão>> 206 - Calculado: 0.191698003, Desejado: 0.0, Erro: 0.018374062
Padrão>> 207 - Calculado: 0.110072933, Desejado: 0.0, Erro: 0.006058025
Padrão>> 208 - Calculado: 0.969440709, Desejado: 1.0, Erro: 0.000466935
Padrão>> 209 - Calculado: 0.289844341, Desejado: 0.0, Erro: 0.042004871
Padrão>> 210 - Calculado: 0.115155879, Desejado: 0.0, Erro: 0.006630438
Padrão>> 211 - Calculado: 0.146571491, Desejado: 0.0, Erro: 0.010741601
Padrão>> 212 - Calculado: 0.991496328, Desejado: 1.0, Erro: 0.000036156
Padrão>> 213 - Calculado: 0.981412470, Desejado: 1.0, Erro: 0.000172748
Padrão>> 214 - Calculado: 0.987388381, Desejado: 1.0, Erro: 0.000079526
Padrão>> 215 - Calculado: 0.115322661, Desejado: 0.0, Erro: 0.006649658
Padrão>> 216 - Calculado: 0.990303278, Desejado: 1.0, Erro: 0.000047013
Padrão>> 217 - Calculado: 0.169471991, Desejado: 1.0, Erro: 0.344888387
Padrão>> 218 - Calculado: 0.127302280, Desejado: 0.0, Erro: 0.008102935
Padrão>> 219 - Calculado: 0.324700328, Desejado: 1.0, Erro: 0.228014824
Padrão>> 220 - Calculado: 0.994458810, Desejado: 1.0, Erro: 0.000015352
Padrão>> 221 - Calculado: 0.200736589, Desejado: 0.0, Erro: 0.020147589
Padrão>> 222 - Calculado: 0.181890227, Desejado: 0.0, Erro: 0.016542027
Padrão>> 223 - Calculado: 0.149829404, Desejado: 0.0, Erro: 0.011224425
Padrão>> 224 - Calculado: 0.114878698, Desejado: 0.0, Erro: 0.006598558
Padrão>> 225 - Calculado: 0.191664142, Desejado: 1.0, Erro: 0.326703429
Padrão>> 226 - Calculado: 0.108845510, Desejado: 0.0, Erro: 0.005923673
Padrão>> 227 - Calculado: 0.993211360, Desejado: 1.0, Erro: 0.000023043
Padrão>> 228 - Calculado: 0.151416477, Desejado: 1.0, Erro: 0.360046997
Padrão>> 229 - Calculado: 0.140283133, Desejado: 0.0, Erro: 0.009839679
Padrão>> 230 - Calculado: 0.147261284, Desejado: 0.0, Erro: 0.010842943
Padrão>> 231 - Calculado: 0.118423456, Desejado: 0.0, Erro: 0.007012058
Padrão>> 232 - Calculado: 0.173550433, Desejado: 0.0, Erro: 0.015059876
Padrão>> 233 - Calculado: 0.309276466, Desejado: 0.0, Erro: 0.047825966
Padrão>> 234 - Calculado: 0.961369001, Desejado: 1.0, Erro: 0.000746177
Padrão>> 235 - Calculado: 0.191821315, Desejado: 0.0, Erro: 0.018397708
Padrão>> 236 - Calculado: 0.987211122, Desejado: 1.0, Erro: 0.000081778
Padrão>> 237 - Calculado: 0.130229029, Desejado: 0.0, Erro: 0.008479800
Padrão>> 238 - Calculado: 0.108609078, Desejado: 0.0, Erro: 0.005897966
Padrão>> 239 - Calculado: 0.185828629, Desejado: 0.0, Erro: 0.017266140
Padrão>> 240 - Calculado: 0.985569419, Desejado: 1.0, Erro: 0.000104121
Padrão>> 241 - Calculado: 0.994478954, Desejado: 1.0, Erro: 0.000015241
Padrão>> 242 - Calculado: 0.126114467, Desejado: 1.0, Erro: 0.381837962
Padrão>> 243 - Calculado: 0.166784612, Desejado: 0.0, Erro: 0.013908553
Padrão>> 244 - Calculado: 0.992920982, Desejado: 1.0, Erro: 0.000025056
Padrão>> 245 - Calculado: 0.129312791, Desejado: 0.0, Erro: 0.008360899
Padrão>> 246 - Calculado: 0.993039582, Desejado: 1.0, Erro: 0.000024224
Padrão>> 247 - Calculado: 0.120848089, Desejado: 1.0, Erro: 0.386454042
Padrão>> 248 - Calculado: 0.496329502, Desejado: 1.0, Erro: 0.126841985
Padrão>> 249 - Calculado: 0.994494711, Desejado: 1.0, Erro: 0.000015154
Padrão>> 250 - Calculado: 0.992397084, Desejado: 1.0, Erro: 0.000028902
Padrão>> 251 - Calculado: 0.989105854, Desejado: 1.0, Erro: 0.000059341
Padrão>> 252 - Calculado: 0.973246191, Desejado: 1.0, Erro: 0.000357883
Padrão>> 253 - Calculado: 0.116564367, Desejado: 0.0, Erro: 0.006793626
Padrão>> 254 - Calculado: 0.991746731, Desejado: 1.0, Erro: 0.000034058
Padrão>> 255 - Calculado: 0.992029299, Desejado: 1.0, Erro: 0.000031766
Padrão>> 256 - Calculado: 0.990592666, Desejado: 1.0, Erro: 0.000044249
Padrão>> 257 - Calculado: 0.109368194, Desejado: 0.0, Erro: 0.005980701
Padrão>> 258 - Calculado: 0.118208798, Desejado: 0.0, Erro: 0.006986660
Padrão>> 259 - Calculado: 0.725935787, Desejado: 1.0, Erro: 0.037555596
Padrão>> 260 - Calculado: 0.132765710, Desejado: 0.0, Erro: 0.008813367
Padrão>> 261 - Calculado: 0.450031411, Desejado: 1.0, Erro: 0.151232725
Padrão>> 262 - Calculado: 0.118836971, Desejado: 0.0, Erro: 0.007061113
Padrão>> 263 - Calculado: 0.993050463, Desejado: 1.0, Erro: 0.000024148
Padrão>> 264 - Calculado: 0.241735204, Desejado: 0.0, Erro: 0.029217954
Padrão>> 265 - Calculado: 0.455434730, Desejado: 0.0, Erro: 0.103710397
Padrão>> 266 - Calculado: 0.171548652, Desejado: 0.0, Erro: 0.014714470
Padrão>> 267 - Calculado: 0.557770341, Desejado: 0.0, Erro: 0.155553877
Padrão>> 268 - Calculado: 0.993119555, Desejado: 1.0, Erro: 0.000023670
Padrão>> 269 - Calculado: 0.113963767, Desejado: 0.0, Erro: 0.006493870
Padrão>> 270 - Calculado: 0.109423403, Desejado: 0.0, Erro: 0.005986741
Padrão>> 271 - Calculado: 0.992810858, Desejado: 1.0, Erro: 0.000025842
Padrão>> 272 - Calculado: 0.114557061, Desejado: 0.0, Erro: 0.006561660
Padrão>> 273 - Calculado: 0.227659789, Desejado: 0.0, Erro: 0.025914490
Padrão>> 274 - Calculado: 0.192072516, Desejado: 0.0, Erro: 0.018445926
Padrão>> 275 - Calculado: 0.134948018, Desejado: 0.0, Erro: 0.009105484
Padrão>> 276 - Calculado: 0.114673793, Desejado: 0.0, Erro: 0.006575039
Padrão>> 277 - Calculado: 0.137360695, Desejado: 0.0, Erro: 0.009433980
Padrão>> 278 - Calculado: 0.139267951, Desejado: 0.0, Erro: 0.009697781
Padrão>> 279 - Calculado: 0.452268539, Desejado: 1.0, Erro: 0.150004877
Padrão>> 280 - Calculado: 0.204450535, Desejado: 0.0, Erro: 0.020900011
Padrão>> 281 - Calculado: 0.123065214, Desejado: 1.0, Erro: 0.384507309
Padrão>> 282 - Calculado: 0.989277506, Desejado: 1.0, Erro: 0.000057486
Padrão>> 283 - Calculado: 0.127653943, Desejado: 0.0, Erro: 0.008147765
Padrão>> 284 - Calculado: 0.919878545, Desejado: 1.0, Erro: 0.003209724
Padrão>> 285 - Calculado: 0.166122508, Desejado: 0.0, Erro: 0.013798344
Padrão>> 286 - Calculado: 0.111875085, Desejado: 1.0, Erro: 0.394382933
Padrão>> 287 - Calculado: 0.315351368, Desejado: 1.0, Erro: 0.234371875
Padrão>> 288 - Calculado: 0.854686464, Desejado: 0.0, Erro: 0.365244476
Padrão>> 289 - Calculado: 0.988450962, Desejado: 1.0, Erro: 0.000066690
Padrão>> 290 - Calculado: 0.171046579, Desejado: 0.0, Erro: 0.014628466
Padrão>> 291 - Calculado: 0.176053554, Desejado: 0.0, Erro: 0.015497427
Padrão>> 292 - Calculado: 0.971202570, Desejado: 1.0, Erro: 0.000414646
Padrão>> 293 - Calculado: 0.958339655, Desejado: 1.0, Erro: 0.000867792
Padrão>> 294 - Calculado: 0.115616104, Desejado: 0.0, Erro: 0.006683542
Padrão>> 295 - Calculado: 0.579645116, Desejado: 1.0, Erro: 0.088349114
Padrão>> 296 - Calculado: 0.244865428, Desejado: 0.0, Erro: 0.029979539
Padrão>> 297 - Calculado: 0.395676111, Desejado: 0.0, Erro: 0.078279792
Padrão>> 298 - Calculado: 0.289486020, Desejado: 0.0, Erro: 0.041901078
Padrão>> 299 - Calculado: 0.249022282, Desejado: 0.0, Erro: 0.031006049
Padrão>> 300 - Calculado: 0.143297757, Desejado: 0.0, Erro: 0.010267124
Padrão>> 301 - Calculado: 0.111061938, Desejado: 0.0, Erro: 0.006167377
Padrão>> 302 - Calculado: 0.973008712, Desejado: 1.0, Erro: 0.000364265
Padrão>> 303 - Calculado: 0.986267257, Desejado: 1.0, Erro: 0.000094294
Padrão>> 304 - Calculado: 0.988973737, Desejado: 1.0, Erro: 0.000060789
Padrão>> 305 - Calculado: 0.963159260, Desejado: 1.0, Erro: 0.000678620
Padrão>> 306 - Calculado: 0.150822903, Desejado: 1.0, Erro: 0.360550871
Padrão>> 307 - Calculado: 0.994063569, Desejado: 1.0, Erro: 0.000017621
Padrão>> 308 - Calculado: 0.993102269, Desejado: 1.0, Erro: 0.000023789
Padrão>> 309 - Calculado: 0.112046742, Desejado: 0.0, Erro: 0.006277236
Padrão>> 310 - Calculado: 0.323302916, Desejado: 0.0, Erro: 0.052262388
Padrão>> 311 - Calculado: 0.145787495, Desejado: 0.0, Erro: 0.010626997
Padrão>> 312 - Calculado: 0.838128366, Desejado: 1.0, Erro: 0.013101213
Padrão>> 313 - Calculado: 0.116657460, Desejado: 0.0, Erro: 0.006804482
Padrão>> 314 - Calculado: 0.261907464, Desejado: 1.0, Erro: 0.272390296
Padrão>> 315 - Calculado: 0.111785031, Desejado: 0.0, Erro: 0.006247947
Padrão>> 316 - Calculado: 0.111349284, Desejado: 0.0, Erro: 0.006199332
Padrão>> 317 - Calculado: 0.145325296, Desejado: 0.0, Erro: 0.010559721
Padrão>> 318 - Calculado: 0.990953136, Desejado: 1.0, Erro: 0.000040923
Padrão>> 319 - Calculado: 0.116160563, Desejado: 0.0, Erro: 0.006746638
Padrão>> 320 - Calculado: 0.108739789, Desejado: 0.0, Erro: 0.005912171
Padrão>> 321 - Calculado: 0.992511011, Desejado: 1.0, Erro: 0.000028042
Padrão>> 322 - Calculado: 0.109710850, Desejado: 0.0, Erro: 0.006018235
Padrão>> 323 - Calculado: 0.145685038, Desejado: 0.0, Erro: 0.010612065
