Cenário experimental com 4 camadas: Skin_Segmentation_CV_D5-D1

Padrão>> 1 - Calculado: 0.061008741, Desejado: 0.0, Erro: 0.001861033
Padrão>> 98 - Calculado: 0.738325929, Desejado: 1.0, Erro: 0.034236660
Padrão>> 99 - Calculado: 0.981188553, Desejado: 1.0, Erro: 0.000176935
Padrão>> 100 - Calculado: 0.069324138, Desejado: 0.0, Erro: 0.002402918
Padrão>> 101 - Calculado: 0.060090567, Desejado: 0.0, Erro: 0.001805438
Padrão>> 102 - Calculado: 0.120832301, Desejado: 0.0, Erro: 0.007300222
Padrão>> 103 - Calculado: 0.054869054, Desejado: 0.0, Erro: 0.001505307
Padrão>> 104 - Calculado: 0.955485207, Desejado: 1.0, Erro: 0.000990783
Padrão>> 105 - Calculado: 0.985189545, Desejado: 1.0, Erro: 0.000109675
Padrão>> 106 - Calculado: 0.118042578, Desejado: 0.0, Erro: 0.006967025
Padrão>> 107 - Calculado: 0.056707653, Desejado: 0.0, Erro: 0.001607879
Padrão>> 108 - Calculado: 0.143039827, Desejado: 0.0, Erro: 0.010230196
Padrão>> 109 - Calculado: 0.054023483, Desejado: 1.0, Erro: 0.447435785
Padrão>> 110 - Calculado: 0.985622932, Desejado: 1.0, Erro: 0.000103350
Padrão>> 111 - Calculado: 0.969924563, Desejado: 1.0, Erro: 0.000452266
Padrão>> 112 - Calculado: 0.054455934, Desejado: 0.0, Erro: 0.001482724
Padrão>> 113 - Calculado: 0.071431169, Desejado: 0.0, Erro: 0.002551206
Padrão>> 114 - Calculado: 0.062040280, Desejado: 1.0, Erro: 0.439884218
Padrão>> 115 - Calculado: 0.058181815, Desejado: 0.0, Erro: 0.001692562
Padrão>> 116 - Calculado: 0.987939105, Desejado: 1.0, Erro: 0.000072733
Padrão>> 117 - Calculado: 0.079950721, Desejado: 1.0, Erro: 0.423245338
Padrão>> 118 - Calculado: 0.973864434, Desejado: 1.0, Erro: 0.000341534
Padrão>> 119 - Calculado: 0.957340986, Desejado: 1.0, Erro: 0.000909896
Padrão>> 120 - Calculado: 0.056852768, Desejado: 0.0, Erro: 0.001616119
Padrão>> 121 - Calculado: 0.078216310, Desejado: 1.0, Erro: 0.424842586
Padrão>> 122 - Calculado: 0.964450219, Desejado: 1.0, Erro: 0.000631893
Padrão>> 123 - Calculado: 0.088795629, Desejado: 0.0, Erro: 0.003942332
Padrão>> 124 - Calculado: 0.131949861, Desejado: 1.0, Erro: 0.376755522
Padrão>> 125 - Calculado: 0.053645123, Desejado: 0.0, Erro: 0.001438900
Padrão>> 126 - Calculado: 0.111817780, Desejado: 0.0, Erro: 0.006251608
Padrão>> 127 - Calculado: 0.975622496, Desejado: 1.0, Erro: 0.000297131
Padrão>> 128 - Calculado: 0.988227186, Desejado: 1.0, Erro: 0.000069300
Padrão>> 129 - Calculado: 0.195739753, Desejado: 0.0, Erro: 0.019157025
Padrão>> 130 - Calculado: 0.077987913, Desejado: 0.0, Erro: 0.003041057
Padrão>> 131 - Calculado: 0.938719610, Desejado: 1.0, Erro: 0.001877643
Padrão>> 132 - Calculado: 0.971550103, Desejado: 1.0, Erro: 0.000404698
Padrão>> 133 - Calculado: 0.053783480, Desejado: 0.0, Erro: 0.001446331
Padrão>> 134 - Calculado: 0.984417859, Desejado: 1.0, Erro: 0.000121402
Padrão>> 135 - Calculado: 0.146654359, Desejado: 0.0, Erro: 0.010753750
Padrão>> 136 - Calculado: 0.110466601, Desejado: 0.0, Erro: 0.006101435
Padrão>> 137 - Calculado: 0.102508065, Desejado: 0.0, Erro: 0.005253952
Padrão>> 138 - Calculado: 0.087515397, Desejado: 0.0, Erro: 0.003829472
Padrão>> 139 - Calculado: 0.973327551, Desejado: 1.0, Erro: 0.000355710
Padrão>> 140 - Calculado: 0.063290602, Desejado: 0.0, Erro: 0.002002850
Padrão>> 141 - Calculado: 0.071724390, Desejado: 0.0, Erro: 0.002572194
Padrão>> 142 - Calculado: 0.053924963, Desejado: 0.0, Erro: 0.001453951
Padrão>> 143 - Calculado: 0.152320539, Desejado: 0.0, Erro: 0.011600773
Padrão>> 144 - Calculado: 0.961542989, Desejado: 1.0, Erro: 0.000739471
Padrão>> 145 - Calculado: 0.978881352, Desejado: 1.0, Erro: 0.000222999
Padrão>> 146 - Calculado: 0.984801809, Desejado: 1.0, Erro: 0.000115493
Padrão>> 147 - Calculado: 0.985549963, Desejado: 1.0, Erro: 0.000104402
Padrão>> 148 - Calculado: 0.071018698, Desejado: 0.0, Erro: 0.002521828
Padrão>> 149 - Calculado: 0.987157972, Desejado: 1.0, Erro: 0.000082459
Padrão>> 150 - Calculado: 0.623361626, Desejado: 1.0, Erro: 0.070928232
Padrão>> 151 - Calculado: 0.976554439, Desejado: 1.0, Erro: 0.000274847
Padrão>> 152 - Calculado: 0.922311620, Desejado: 1.0, Erro: 0.003017742
Padrão>> 153 - Calculado: 0.061436562, Desejado: 0.0, Erro: 0.001887226
Padrão>> 154 - Calculado: 0.155355796, Desejado: 1.0, Erro: 0.356711916
Padrão>> 155 - Calculado: 0.053867688, Desejado: 1.0, Erro: 0.447583176
Padrão>> 156 - Calculado: 0.123096744, Desejado: 0.0, Erro: 0.007576404
Padrão>> 157 - Calculado: 0.915693934, Desejado: 1.0, Erro: 0.003553756
Padrão>> 158 - Calculado: 0.063877249, Desejado: 0.0, Erro: 0.002040151
Padrão>> 159 - Calculado: 0.083273585, Desejado: 0.0, Erro: 0.003467245
Padrão>> 160 - Calculado: 0.956849462, Desejado: 1.0, Erro: 0.000930984
Padrão>> 161 - Calculado: 0.069970035, Desejado: 0.0, Erro: 0.002447903
Padrão>> 162 - Calculado: 0.071600450, Desejado: 0.0, Erro: 0.002563312
Padrão>> 163 - Calculado: 0.061985490, Desejado: 0.0, Erro: 0.001921100
Padrão>> 164 - Calculado: 0.989914317, Desejado: 1.0, Erro: 0.000050860
Padrão>> 165 - Calculado: 0.784145176, Desejado: 1.0, Erro: 0.023296652
Padrão>> 166 - Calculado: 0.300435005, Desejado: 0.0, Erro: 0.045130596
Padrão>> 167 - Calculado: 0.971108914, Desejado: 1.0, Erro: 0.000417347
Padrão>> 168 - Calculado: 0.054443608, Desejado: 0.0, Erro: 0.001482053
Padrão>> 169 - Calculado: 0.982900436, Desejado: 1.0, Erro: 0.000146198
Padrão>> 170 - Calculado: 0.969938320, Desejado: 1.0, Erro: 0.000451852
Padrão>> 171 - Calculado: 0.877357122, Desejado: 1.0, Erro: 0.007520638
Padrão>> 172 - Calculado: 0.105877780, Desejado: 0.0, Erro: 0.005605052
Padrão>> 173 - Calculado: 0.975043451, Desejado: 1.0, Erro: 0.000311415
Padrão>> 174 - Calculado: 0.055359197, Desejado: 0.0, Erro: 0.001532320
Padrão>> 175 - Calculado: 0.990204496, Desejado: 1.0, Erro: 0.000047976
Padrão>> 176 - Calculado: 0.062398354, Desejado: 0.0, Erro: 0.001946777
Padrão>> 177 - Calculado: 0.053941406, Desejado: 0.0, Erro: 0.001454838
Padrão>> 178 - Calculado: 0.974226699, Desejado: 1.0, Erro: 0.000332132
Padrão>> 179 - Calculado: 0.376793984, Desejado: 1.0, Erro: 0.194192869
Padrão>> 180 - Calculado: 0.977842624, Desejado: 1.0, Erro: 0.000245475
Padrão>> 181 - Calculado: 0.448265409, Desejado: 1.0, Erro: 0.152205530
Padrão>> 182 - Calculado: 0.968012942, Desejado: 1.0, Erro: 0.000511586
Padrão>> 183 - Calculado: 0.985152464, Desejado: 1.0, Erro: 0.000110225
Padrão>> 184 - Calculado: 0.964111348, Desejado: 1.0, Erro: 0.000643998
Padrão>> 185 - Calculado: 0.926971292, Desejado: 1.0, Erro: 0.002666596
Padrão>> 186 - Calculado: 0.931366424, Desejado: 1.0, Erro: 0.002355284
Padrão>> 187 - Calculado: 0.615969990, Desejado: 1.0, Erro: 0.073739524
Padrão>> 188 - Calculado: 0.054267868, Desejado: 0.0, Erro: 0.001472501
Padrão>> 189 - Calculado: 0.067818831, Desejado: 0.0, Erro: 0.002299697
Padrão>> 190 - Calculado: 0.069974039, Desejado: 1.0, Erro: 0.432474144
Padrão>> 191 - Calculado: 0.055298615, Desejado: 1.0, Erro: 0.446230354
Padrão>> 192 - Calculado: 0.989886642, Desejado: 1.0, Erro: 0.000051140
Padrão>> 193 - Calculado: 0.336594462, Desejado: 1.0, Erro: 0.220053454
Padrão>> 194 - Calculado: 0.973093963, Desejado: 1.0, Erro: 0.000361967
Padrão>> 195 - Calculado: 0.077883575, Desejado: 0.0, Erro: 0.003032926
Padrão>> 196 - Calculado: 0.978558552, Desejado: 1.0, Erro: 0.000229868
Padrão>> 197 - Calculado: 0.053664101, Desejado: 0.0, Erro: 0.001439918
Padrão>> 198 - Calculado: 0.081839074, Desejado: 0.0, Erro: 0.003348817
Padrão>> 199 - Calculado: 0.054413440, Desejado: 0.0, Erro: 0.001480411
Padrão>> 200 - Calculado: 0.093455346, Desejado: 0.0, Erro: 0.004366951
Padrão>> 201 - Calculado: 0.137499778, Desejado: 0.0, Erro: 0.009453094
Padrão>> 202 - Calculado: 0.057184870, Desejado: 0.0, Erro: 0.001635055
Padrão>> 203 - Calculado: 0.085340362, Desejado: 0.0, Erro: 0.003641489
Padrão>> 204 - Calculado: 0.281759020, Desejado: 1.0, Erro: 0.257935053
Padrão>> 205 - Calculado: 0.112711265, Desejado: 0.0, Erro: 0.006351915
Padrão>> 206 - Calculado: 0.058638464, Desejado: 0.0, Erro: 0.001719235
Padrão>> 207 - Calculado: 0.079790152, Desejado: 0.0, Erro: 0.003183234
Padrão>> 208 - Calculado: 0.067245328, Desejado: 0.0, Erro: 0.002260967
Padrão>> 209 - Calculado: 0.983106462, Desejado: 1.0, Erro: 0.000142696
Padrão>> 210 - Calculado: 0.053669956, Desejado: 0.0, Erro: 0.001440232
Padrão>> 211 - Calculado: 0.098164737, Desejado: 0.0, Erro: 0.004818158
Padrão>> 212 - Calculado: 0.060378655, Desejado: 0.0, Erro: 0.001822791
Padrão>> 213 - Calculado: 0.054818451, Desejado: 0.0, Erro: 0.001502531
Padrão>> 214 - Calculado: 0.938937585, Desejado: 1.0, Erro: 0.001864309
Padrão>> 215 - Calculado: 0.091669568, Desejado: 0.0, Erro: 0.004201655
Padrão>> 216 - Calculado: 0.952696098, Desejado: 1.0, Erro: 0.001118830
Padrão>> 217 - Calculado: 0.976624249, Desejado: 1.0, Erro: 0.000273213
Padrão>> 218 - Calculado: 0.057251131, Desejado: 0.0, Erro: 0.001638846
Padrão>> 219 - Calculado: 0.054074488, Desejado: 0.0, Erro: 0.001462025
Padrão>> 220 - Calculado: 0.058985930, Desejado: 1.0, Erro: 0.442753740
Padrão>> 221 - Calculado: 0.987926846, Desejado: 1.0, Erro: 0.000072881
Padrão>> 222 - Calculado: 0.063851801, Desejado: 0.0, Erro: 0.002038526
Padrão>> 223 - Calculado: 0.055805142, Desejado: 0.0, Erro: 0.001557107
Padrão>> 224 - Calculado: 0.093098327, Desejado: 0.0, Erro: 0.004333649
Padrão>> 225 - Calculado: 0.064061398, Desejado: 0.0, Erro: 0.002051931
Padrão>> 226 - Calculado: 0.053730822, Desejado: 0.0, Erro: 0.001443501
Padrão>> 227 - Calculado: 0.134809808, Desejado: 0.0, Erro: 0.009086842
Padrão>> 228 - Calculado: 0.062309235, Desejado: 0.0, Erro: 0.001941220
Padrão>> 229 - Calculado: 0.936049612, Desejado: 1.0, Erro: 0.002044826
Padrão>> 230 - Calculado: 0.106103399, Desejado: 0.0, Erro: 0.005628966
Padrão>> 231 - Calculado: 0.054340403, Desejado: 0.0, Erro: 0.001476440
Padrão>> 232 - Calculado: 0.118302998, Desejado: 1.0, Erro: 0.388694801
Padrão>> 233 - Calculado: 0.488380574, Desejado: 1.0, Erro: 0.130877218
Padrão>> 234 - Calculado: 0.055307945, Desejado: 0.0, Erro: 0.001529484
Padrão>> 235 - Calculado: 0.087744073, Desejado: 0.0, Erro: 0.003849511
Padrão>> 236 - Calculado: 0.055431087, Desejado: 0.0, Erro: 0.001536303
Padrão>> 237 - Calculado: 0.053591995, Desejado: 0.0, Erro: 0.001436051
Padrão>> 238 - Calculado: 0.671816085, Desejado: 1.0, Erro: 0.053852341
Padrão>> 239 - Calculado: 0.966063966, Desejado: 1.0, Erro: 0.000575827
Padrão>> 240 - Calculado: 0.324217337, Desejado: 0.0, Erro: 0.052558441
Padrão>> 241 - Calculado: 0.936666401, Desejado: 1.0, Erro: 0.002005572
Padrão>> 242 - Calculado: 0.054029128, Desejado: 0.0, Erro: 0.001459573
Padrão>> 243 - Calculado: 0.923363386, Desejado: 1.0, Erro: 0.002936585
Padrão>> 244 - Calculado: 0.061960596, Desejado: 1.0, Erro: 0.439958962
Padrão>> 245 - Calculado: 0.982037733, Desejado: 1.0, Erro: 0.000161322
Padrão>> 246 - Calculado: 0.053664435, Desejado: 0.0, Erro: 0.001439936
Padrão>> 247 - Calculado: 0.302763326, Desejado: 1.0, Erro: 0.243069490
Padrão>> 248 - Calculado: 0.054926455, Desejado: 0.0, Erro: 0.001508458
Padrão>> 249 - Calculado: 0.054093685, Desejado: 0.0, Erro: 0.001463063
Padrão>> 250 - Calculado: 0.188119701, Desejado: 1.0, Erro: 0.329574810
Padrão>> 251 - Calculado: 0.075862926, Desejado: 0.0, Erro: 0.002877592
Padrão>> 252 - Calculado: 0.135653200, Desejado: 0.0, Erro: 0.009200895
Padrão>> 253 - Calculado: 0.064649213, Desejado: 0.0, Erro: 0.002089760
Padrão>> 254 - Calculado: 0.982332444, Desejado: 1.0, Erro: 0.000156071
Padrão>> 255 - Calculado: 0.074358198, Desejado: 0.0, Erro: 0.002764571
Padrão>> 256 - Calculado: 0.054062860, Desejado: 0.0, Erro: 0.001461396
Padrão>> 257 - Calculado: 0.056577483, Desejado: 0.0, Erro: 0.001600506
Padrão>> 258 - Calculado: 0.988354599, Desejado: 1.0, Erro: 0.000067808
Padrão>> 259 - Calculado: 0.942796858, Desejado: 1.0, Erro: 0.001636100
Padrão>> 260 - Calculado: 0.983526355, Desejado: 1.0, Erro: 0.000135690
Padrão>> 261 - Calculado: 0.967815122, Desejado: 1.0, Erro: 0.000517933
Padrão>> 262 - Calculado: 0.220357012, Desejado: 0.0, Erro: 0.024278606
Padrão>> 263 - Calculado: 0.053667845, Desejado: 1.0, Erro: 0.447772274
Padrão>> 264 - Calculado: 0.058351769, Desejado: 0.0, Erro: 0.001702464
Padrão>> 265 - Calculado: 0.104600457, Desejado: 0.0, Erro: 0.005470628
Padrão>> 266 - Calculado: 0.103081288, Desejado: 0.0, Erro: 0.005312876
Padrão>> 267 - Calculado: 0.053703451, Desejado: 0.0, Erro: 0.001442030
Padrão>> 268 - Calculado: 0.069261870, Desejado: 0.0, Erro: 0.002398603
Padrão>> 269 - Calculado: 0.988421423, Desejado: 1.0, Erro: 0.000067032
Padrão>> 270 - Calculado: 0.949812716, Desejado: 1.0, Erro: 0.001259382
Padrão>> 271 - Calculado: 0.085985173, Desejado: 0.0, Erro: 0.003696725
Padrão>> 272 - Calculado: 0.120958875, Desejado: 0.0, Erro: 0.007315525
Padrão>> 273 - Calculado: 0.187652028, Desejado: 1.0, Erro: 0.329954614
Padrão>> 274 - Calculado: 0.057039568, Desejado: 1.0, Erro: 0.444587188
Padrão>> 275 - Calculado: 0.054353007, Desejado: 0.0, Erro: 0.001477125
Padrão>> 276 - Calculado: 0.955114724, Desejado: 1.0, Erro: 0.001007344
Padrão>> 277 - Calculado: 0.065938617, Desejado: 0.0, Erro: 0.002173951
Padrão>> 278 - Calculado: 0.984733715, Desejado: 1.0, Erro: 0.000116530
Padrão>> 279 - Calculado: 0.986276762, Desejado: 1.0, Erro: 0.000094164
Padrão>> 280 - Calculado: 0.088009083, Desejado: 0.0, Erro: 0.003872799
Padrão>> 281 - Calculado: 0.058498784, Desejado: 0.0, Erro: 0.001711054
Padrão>> 282 - Calculado: 0.056917614, Desejado: 0.0, Erro: 0.001619807
Padrão>> 283 - Calculado: 0.985532335, Desejado: 1.0, Erro: 0.000104657
Padrão>> 284 - Calculado: 0.985627766, Desejado: 1.0, Erro: 0.000103281
Padrão>> 285 - Calculado: 0.971913222, Desejado: 1.0, Erro: 0.000394434
Padrão>> 286 - Calculado: 0.126817914, Desejado: 0.0, Erro: 0.008041392
Padrão>> 287 - Calculado: 0.087028420, Desejado: 0.0, Erro: 0.003786973
Padrão>> 288 - Calculado: 0.111357331, Desejado: 0.0, Erro: 0.006200228
Padrão>> 289 - Calculado: 0.986738513, Desejado: 1.0, Erro: 0.000087934
Padrão>> 290 - Calculado: 0.099053745, Desejado: 0.0, Erro: 0.004905822
Padrão>> 291 - Calculado: 0.319041444, Desejado: 1.0, Erro: 0.231852277
Padrão>> 292 - Calculado: 0.059306455, Desejado: 0.0, Erro: 0.001758628
Padrão>> 293 - Calculado: 0.055089846, Desejado: 0.0, Erro: 0.001517446
Padrão>> 294 - Calculado: 0.068214906, Desejado: 0.0, Erro: 0.002326637
Padrão>> 295 - Calculado: 0.989508918, Desejado: 1.0, Erro: 0.000055031
Padrão>> 296 - Calculado: 0.589577901, Desejado: 1.0, Erro: 0.084223150
Padrão>> 297 - Calculado: 0.211329996, Desejado: 0.0, Erro: 0.022330184
Padrão>> 298 - Calculado: 0.321549142, Desejado: 0.0, Erro: 0.051696925
Padrão>> 299 - Calculado: 0.073860470, Desejado: 0.0, Erro: 0.002727685
Padrão>> 300 - Calculado: 0.987447494, Desejado: 1.0, Erro: 0.000078783
Padrão>> 301 - Calculado: 0.063919682, Desejado: 0.0, Erro: 0.002042863
Padrão>> 302 - Calculado: 0.362170534, Desejado: 1.0, Erro: 0.203413214
Padrão>> 303 - Calculado: 0.985799022, Desejado: 1.0, Erro: 0.000100834
Padrão>> 304 - Calculado: 0.056828850, Desejado: 0.0, Erro: 0.001614759
Padrão>> 305 - Calculado: 0.825910608, Desejado: 1.0, Erro: 0.015153558
Padrão>> 306 - Calculado: 0.061586501, Desejado: 1.0, Erro: 0.440309947
Padrão>> 307 - Calculado: 0.069013374, Desejado: 0.0, Erro: 0.002381423
Padrão>> 308 - Calculado: 0.077459521, Desejado: 0.0, Erro: 0.002999989
Padrão>> 309 - Calculado: 0.334878523, Desejado: 0.0, Erro: 0.056071813
Padrão>> 310 - Calculado: 0.964990603, Desejado: 1.0, Erro: 0.000612829
Padrão>> 311 - Calculado: 0.298174048, Desejado: 1.0, Erro: 0.246279834
Padrão>> 312 - Calculado: 0.130809305, Desejado: 1.0, Erro: 0.377746232
Padrão>> 313 - Calculado: 0.390700220, Desejado: 1.0, Erro: 0.185623111
Padrão>> 314 - Calculado: 0.055664365, Desejado: 0.0, Erro: 0.001549261
Padrão>> 315 - Calculado: 0.755413747, Desejado: 1.0, Erro: 0.029911218
Padrão>> 316 - Calculado: 0.072791984, Desejado: 0.0, Erro: 0.002649336
Padrão>> 317 - Calculado: 0.054086892, Desejado: 0.0, Erro: 0.001462696
Padrão>> 318 - Calculado: 0.987283616, Desejado: 1.0, Erro: 0.000080853
Padrão>> 319 - Calculado: 0.961236842, Desejado: 1.0, Erro: 0.000751291
Padrão>> 320 - Calculado: 0.768600145, Desejado: 1.0, Erro: 0.026772947
Padrão>> 321 - Calculado: 0.986560888, Desejado: 1.0, Erro: 0.000090305
Padrão>> 322 - Calculado: 0.441024220, Desejado: 1.0, Erro: 0.156226962
Padrão>> 323 - Calculado: 0.988782679, Desejado: 1.0, Erro: 0.000062914
